t,real_name,P,R,Xi,death_type,narration
8,Alpha Centauri A,0.8079,0.5897,0.6267,alive,私は今日も、昨日と同じように燃えている。
8,Altair,0.0,0.9487,0.5259,dead,私は光の墓標になった。
8,Altair,0.6216,0.0,0.3882,alive,私は失ったあとで、やっと安定した。
8,Sirius,0.0,0.0,0.8611,dead,私は光の墓標になった。
8,Vega,0.0,0.9161,0.7416,dead,私は光の墓標になった。
8,Alpha Centauri A,0.4627,0.3872,0.0792,alive,私は今日も、昨日と同じように燃えている。
8,Altair,0.4463,0.8948,0.0281,alive,私はもう爆発しない。
8,Altair,0.5504,0.0,0.1872,alive,私はもう爆発しない。
8,Bellatrix,0.0,0.0,0.2884,dead,私は速すぎた。だから先に終わる。
8,Alpha Centauri A,0.387,0.9424,0.3149,alive,私は今日も、昨日と同じように燃えている。
8,Spica,0.0,0.9197,0.8677,dead,私は速すぎた。だから先に終わる。
8,Sun,0.2116,0.8943,0.4582,alive,私は今日も、昨日と同じように燃えている。
8,Sun,0.8838,0.1059,0.807,alive,私は今日も、昨日と同じように燃えている。
8,Sirius,0.1148,0.6218,0.1814,alive,私はもう爆発しない。
8,Sun,0.2546,0.8048,0.6173,alive,私は今日も、昨日と同じように燃えている。
8,Vega,0.6368,0.8063,0.0959,alive,私はもう爆発しない。
8,Rigel,0.0,0.0,0.7133,dead,私は速すぎた。だから先に終わる。
8,Sirius,0.4407,0.0,0.1583,alive,私はもう爆発しない。
8,Sirius,0.3838,0.8794,0.1921,alive,私はもう爆発しない。
9,Sirius,0.0,0.9079,0.8346,dead,私は光の墓標になった。
9,Alpha Centauri A,0.8075,0.59,0.623,alive,私は今日も、昨日と同じように燃えている。
9,Altair,0.0,0.9475,0.5248,dead,私は光の墓標になった。
9,Altair,0.6151,0.0,0.3803,alive,私はもう爆発しない。
9,Sirius,0.0,0.0,0.8598,dead,私は光の墓標になった。
9,Vega,0.0,0.915,0.7404,dead,私は光の墓標になった。
9,Alpha Centauri A,0.4624,0.3871,0.0775,alive,私は特別ではない。ただ、長く続くだけだ。
9,Altair,0.4299,0.8944,0.0457,alive,私は失ったあとで、やっと安定した。
9,Altair,0.5361,0.0,0.2034,alive,私はもう爆発しない。
9,Bellatrix,0.0,0.0,0.2873,dead,私は速すぎた。だから先に終わる。
9,Alpha Centauri A,0.3849,0.9422,0.3127,alive,私は今日も、昨日と同じように燃えている。
9,Spica,0.0,0.9191,0.8663,dead,私は速すぎた。だから先に終わる。
9,Sun,0.2113,0.8937,0.4581,alive,私は特別ではない。ただ、長く続くだけだ。
9,Sun,0.8835,0.1058,0.8024,alive,私は今日も、昨日と同じように燃えている。
9,Sirius,0.1059,0.6218,0.1894,alive,私はもう爆発しない。
9,Sun,0.2523,0.8047,0.6196,alive,私は特別ではない。ただ、長く続くだけだ。
9,Vega,0.6335,0.8066,0.0906,alive,私はもう爆発しない。
9,Rigel,0.0,0.0,0.7117,dead,私は速すぎた。だから先に終わる。
9,Sirius,0.3946,0.0,0.1123,alive,私はもう爆発しない。
9,Sirius,0.379,0.8781,0.1981,alive,私はもう爆発しない。
10,Sirius,0.0,0.9071,0.8333,dead,私は光の墓標になった。
10,Alpha Centauri A,0.8072,0.5899,0.6199,alive,私は特別ではない。ただ、長く続くだけだ。
10,Altair,0.0,0.9468,0.5233,dead,私は光の墓標になった。
10,Altair,0.6086,0.0,0.3717,alive,私はもう爆発しない。
10,Sirius,0.0,0.0,0.8583,dead,私は光の墓標になった。
10,Vega,0.0,0.914,0.7392,dead,私は光の墓標になった。
10,Alpha Centauri A,0.462,0.3871,0.0765,alive,私は特別ではない。ただ、長く続くだけだ。
10,Altair,0.4136,0.8941,0.0637,alive,私はもう爆発しない。
10,Altair,0.5217,0.0,0.2196,alive,私はもう爆発しない。
10,Bellatrix,0.0,0.0,0.2867,dead,私は速すぎた。だから先に終わる。
10,Alpha Centauri A,0.3829,0.9415,0.3108,alive,私は特別ではない。ただ、長く続くだけだ。
10,Spica,0.0,0.9195,0.8649,dead,私は速すぎた。だから先に終わる。
10,Sun,0.2111,0.8939,0.4583,alive,私は今日も、昨日と同じように燃えている。
10,Sun,0.8833,0.1058,0.7989,alive,私は今日も、昨日と同じように燃えている。
10,Sirius,0.097,0.6218,0.1974,alive,私はもう爆発しない。
10,Sun,0.2501,0.8039,0.6219,alive,私は今日も、昨日と同じように燃えている。
10,Vega,0.6302,0.8056,0.0848,alive,私は失ったあとで、やっと安定した。
10,Rigel,0.0,0.0,0.7104,dead,私は速すぎた。だから先に終わる。
10,Sirius,0.3485,0.0,0.0653,alive,私は失ったあとで、やっと安定した。
10,Sirius,0.3742,0.8771,0.2035,alive,私は失ったあとで、やっと安定した。
11,Sirius,0.0,0.9066,0.8319,dead,私は光の墓標になった。
11,Alpha Centauri A,0.8069,0.5894,0.6163,alive,私は今日も、昨日と同じように燃えている。
11,Altair,0.0,0.9469,0.5221,dead,私は光の墓標になった。
11,Altair,0.6021,0.0,0.363,alive,私はもう爆発しない。
11,Sirius,0.0,0.0,0.8567,dead,私は光の墓標になった。
11,Vega,0.0,0.9135,0.7378,dead,私は光の墓標になった。
11,Alpha Centauri A,0.4617,0.3867,0.0751,alive,私は今日も、昨日と同じように燃えている。
11,Altair,0.3972,0.893,0.0815,alive,私は失ったあとで、やっと安定した。
11,Altair,0.5074,0.0,0.2355,alive,私は失ったあとで、やっと安定した。
11,Bellatrix,0.0,0.0,0.2861,dead,私は速すぎた。だから先に終わる。
11,Alpha Centauri A,0.3808,0.9405,0.3077,alive,私は今日も、昨日と同じように燃えている。
11,Spica,0.0,0.9198,0.8636,dead,私は速すぎた。だから先に終わる。
11,Sun,0.2108,0.8936,0.4585,alive,私は今日も、昨日と同じように燃えている。
11,Sun,0.883,0.1057,0.7947,alive,私は特別ではない。ただ、長く続くだけだ。
11,Sirius,0.0881,0.6218,0.205,alive,私は失ったあとで、やっと安定した。
11,Sun,0.2478,0.8039,0.6243,alive,私は特別ではない。ただ、長く続くだけだ。
11,Vega,0.6268,0.8057,0.0792,alive,私は失ったあとで、やっと安定した。
11,Rigel,0.0,0.0,0.7093,dead,私は速すぎた。だから先に終わる。
11,Sirius,0.3024,0.0,0.0188,alive,私はもう爆発しない。
11,Sirius,0.3694,0.8773,0.2088,alive,私は失ったあとで、やっと安定した。
12,Sirius,0.0,0.9065,0.8306,dead,私は光の墓標になった。
12,Alpha Centauri A,0.8066,0.5893,0.6124,alive,私は特別ではない。ただ、長く続くだけだ。
12,Altair,0.0,0.9463,0.5212,dead,私は光の墓標になった。
12,Altair,0.5956,0.0,0.3547,alive,私はもう爆発しない。
12,Sirius,0.0,0.0,0.8555,dead,私は光の墓標になった。
12,Vega,0.0,0.9137,0.7366,dead,私は光の墓標になった。
12,Alpha Centauri A,0.4614,0.3865,0.0733,alive,私は今日も、昨日と同じように燃えている。
12,Altair,0.3808,0.892,0.0985,alive,私は失ったあとで、やっと安定した。
12,Altair,0.4931,0.0,0.2515,alive,私は失ったあとで、やっと安定した。
12,Bellatrix,0.0,0.0,0.2852,dead,私は速すぎた。だから先に終わる。
12,Alpha Centauri A,0.3787,0.9407,0.3054,alive,私は今日も、昨日と同じように燃えている。
12,Spica,0.0,0.9192,0.8621,dead,私は速すぎた。だから先に終わる。
12,Sun,0.2106,0.8931,0.4589,alive,私は特別ではない。ただ、長く続くだけだ。
12,Sun,0.8828,0.1057,0.7919,alive,私は特別ではない。ただ、長く続くだけだ。
12,Sirius,0.0792,0.6221,0.2126,alive,私はもう爆発しない。
12,Sun,0.2456,0.8029,0.6265,alive,私は今日も、昨日と同じように燃えている。
12,Vega,0.6235,0.8054,0.0739,alive,私は失ったあとで、やっと安定した。
12,Rigel,0.0,0.0,0.7082,dead,私は速すぎた。だから先に終わる。
12,Sirius,0.2562,0.0,0.0611,alive,私はもう爆発しない。
12,Sirius,0.3646,0.8775,0.2142,alive,私はもう爆発しない。
13,Sirius,0.0,0.9058,0.8292,dead,私は光の墓標になった。
13,Alpha Centauri A,0.8063,0.5894,0.6097,alive,私は今日も、昨日と同じように燃えている。
13,Altair,0.0,0.9452,0.5196,dead,私は光の墓標になった。
13,Altair,0.5891,0.0,0.3467,alive,私はもう爆発しない。
13,Sirius,0.0,0.0,0.854,dead,私は光の墓標になった。
13,Vega,0.0,0.9128,0.7353,dead,私は光の墓標になった。
13,Alpha Centauri A,0.4611,0.3866,0.072,alive,私は特別ではない。ただ、長く続くだけだ。
13,Altair,0.3644,0.8923,0.1162,alive,私は失ったあとで、やっと安定した。
13,Altair,0.4788,0.0,0.267,alive,私はもう爆発しない。
13,Bellatrix,0.0,0.0,0.2837,dead,私は速すぎた。だから先に終わる。
13,Alpha Centauri A,0.3767,0.9401,0.3033,alive,私は特別ではない。ただ、長く続くだけだ。
13,Spica,0.0,0.9197,0.8609,dead,私は速すぎた。だから先に終わる。
13,Sun,0.2103,0.892,0.4592,alive,私は今日も、昨日と同じように燃えている。
13,Sun,0.8825,0.1056,0.7886,alive,私は特別ではない。ただ、長く続くだけだ。
13,Sirius,0.0703,0.6223,0.2206,alive,私はもう爆発しない。
13,Sun,0.2434,0.8028,0.6289,alive,私は今日も、昨日と同じように燃えている。
13,Vega,0.6202,0.8046,0.0682,alive,私はもう爆発しない。
13,Rigel,0.0,0.0,0.7067,dead,私は速すぎた。だから先に終わる。
13,Sirius,0.2101,0.0,0.1069,alive,私は失ったあとで、やっと安定した。
13,Sirius,0.3598,0.8775,0.2198,alive,私は失ったあとで、やっと安定した。
14,Sirius,0.0,0.9055,0.8281,dead,私は光の墓標になった。
14,Alpha Centauri A,0.806,0.5886,0.6071,alive,私は特別ではない。ただ、長く続くだけだ。
14,Altair,0.0,0.9456,0.5181,dead,私は光の墓標になった。
14,Altair,0.5826,0.0,0.338,alive,私はもう爆発しない。
14,Sirius,0.0,0.0,0.8527,dead,私は光の墓標になった。
14,Vega,0.0,0.9128,0.7341,dead,私は光の墓標になった。
14,Alpha Centauri A,0.4607,0.3864,0.0709,alive,私は特別ではない。ただ、長く続くだけだ。
14,Altair,0.3481,0.8911,0.1338,alive,私はもう爆発しない。
14,Altair,0.4644,0.0,0.2827,alive,私はもう爆発しない。
14,Bellatrix,0.0,0.0,0.2833,dead,私は速すぎた。だから先に終わる。
14,Alpha Centauri A,0.3746,0.9393,0.3007,alive,私は特別ではない。ただ、長く続くだけだ。
14,Spica,0.0,0.9183,0.8596,dead,私は速すぎた。だから先に終わる。
14,Sun,0.2101,0.8912,0.4597,alive,私は特別ではない。ただ、長く続くだけだ。
14,Sun,0.8823,0.1055,0.7843,alive,私は今日も、昨日と同じように燃えている。
14,Sirius,0.0614,0.6222,0.2289,alive,私は失ったあとで、やっと安定した。
14,Sun,0.2411,0.8018,0.6311,alive,私は特別ではない。ただ、長く続くだけだ。
14,Vega,0.6169,0.8047,0.0629,alive,私はもう爆発しない。
14,Rigel,0.0,0.0,0.7052,dead,私は速すぎた。だから先に終わる。
14,Sirius,0.164,0.0,0.1531,alive,私は失ったあとで、やっと安定した。
14,Sirius,0.355,0.8771,0.2254,alive,私は失ったあとで、やっと安定した。
15,Sirius,0.0,0.9043,0.8268,dead,私は光の墓標になった。
15,Alpha Centauri A,0.8056,0.5876,0.6039,alive,私は今日も、昨日と同じように燃えている。
15,Altair,0.0,0.9455,0.5168,dead,私は光の墓標になった。
15,Altair,0.5761,0.0,0.3302,alive,私はもう爆発しない。
15,Sirius,0.0,0.0,0.8515,dead,私は光の墓標になった。
15,Vega,0.0,0.912,0.7326,dead,私は光の墓標になった。
15,Alpha Centauri A,0.4604,0.3861,0.0693,alive,私は特別ではない。ただ、長く続くだけだ。
15,Altair,0.3317,0.89,0.1505,alive,私はもう爆発しない。
15,Altair,0.4501,0.0,0.2982,alive,私はもう爆発しない。
15,Bellatrix,0.0,0.0,0.2826,dead,私は速すぎた。だから先に終わる。
15,Alpha Centauri A,0.3726,0.9391,0.2988,alive,私は今日も、昨日と同じように燃えている。
15,Spica,0.0,0.9178,0.8583,dead,私は速すぎた。だから先に終わる。
15,Sun,0.2098,0.89,0.46,alive,私は特別ではない。ただ、長く続くだけだ。
15,Sun,0.882,0.1055,0.7799,alive,私は特別ではない。ただ、長く続くだけだ。
15,Sirius,0.0525,0.6217,0.2365,alive,私は失ったあとで、やっと安定した。
15,Sun,0.2389,0.8016,0.6333,alive,私は特別ではない。ただ、長く続くだけだ。
15,Vega,0.6135,0.8038,0.0573,alive,私はもう爆発しない。
15,Rigel,0.0,0.0,0.704,dead,私は速すぎた。だから先に終わる。
15,Sirius,0.1179,0.0,0.1981,alive,私はもう爆発しない。
15,Sirius,0.3502,0.8767,0.2305,alive,私はもう爆発しない。
16,Sirius,0.0,0.9035,0.8255,dead,私は光の墓標になった。
16,Alpha Centauri A,0.8053,0.5871,0.6006,alive,私は今日も、昨日と同じように燃えている。
16,Altair,0.0,0.9454,0.5152,dead,私は光の墓標になった。
16,Altair,0.5696,0.0,0.3217,alive,私はもう爆発しない。
16,Sirius,0.0,0.0,0.8502,dead,私は光の墓標になった。
16,Vega,0.0,0.9123,0.7314,dead,私は光の墓標になった。
16,Alpha Centauri A,0.4601,0.386,0.0676,alive,私は今日も、昨日と同じように燃えている。
16,Altair,0.3153,0.8903,0.1676,alive,私は失ったあとで、やっと安定した。
16,Altair,0.4358,0.0,0.3135,alive,私は失ったあとで、やっと安定した。
16,Bellatrix,0.0,0.0,0.2822,dead,私は速すぎた。だから先に終わる。
16,Alpha Centauri A,0.3705,0.9381,0.2964,alive,私は今日も、昨日と同じように燃えている。
16,Spica,0.0,0.9174,0.8571,dead,私は速すぎた。だから先に終わる。
16,Sun,0.2096,0.8891,0.4602,alive,私は特別ではない。ただ、長く続くだけだ。
16,Sun,0.8818,0.1055,0.7764,alive,私は今日も、昨日と同じように燃えている。
16,Sirius,0.0437,0.6218,0.2448,alive,私はもう爆発しない。
16,Sun,0.2366,0.8011,0.6355,alive,私は特別ではない。ただ、長く続くだけだ。
16,Vega,0.6102,0.8038,0.052,alive,私はもう爆発しない。
16,Rigel,0.0,0.0,0.7028,dead,私は速すぎた。だから先に終わる。
16,Sirius,0.0718,0.0,0.2434,alive,私は失ったあとで、やっと安定した。
16,Sirius,0.3454,0.8771,0.2364,alive,私は失ったあとで、やっと安定した。
17,Sirius,0.0,0.9031,0.8243,dead,私は光の墓標になった。
17,Alpha Centauri A,0.805,0.5868,0.5964,alive,私は今日も、昨日と同じように燃えている。
17,Altair,0.0,0.9456,0.5137,dead,私は光の墓標になった。
