t,real_name,P,R,Xi,death_type,narration
3,Sun,0.0229,0.0,0.8024,alive,私は特別ではない。ただ、長く続くだけだ。
3,Sirius,0.7936,0.9327,0.6485,alive,私は失ったあとで、やっと安定した。
3,Sirius,0.7651,0.0,0.6645,alive,私はもう爆発しない。
3,Altair,0.6396,0.0,0.4552,alive,私は失ったあとで、やっと安定した。
3,Bellatrix,0.0513,0.7499,0.7131,alive,青は若さの色ではなく、余命の短さの色だ。
3,Sirius,0.0,0.0,0.0813,dead,私は光の墓標になった。
3,Sun,0.5785,0.0,0.4122,alive,私は特別ではない。ただ、長く続くだけだ。
3,Spica,0.0,0.2578,0.7259,dead,私は速すぎた。だから先に終わる。
3,Sirius,0.1418,0.9673,0.2166,alive,私はもう爆発しない。
4,Sirius,0.0,0.6172,0.5806,dead,私は光の墓標になった。
4,Sirius,0.3443,0.9267,0.593,alive,私はもう爆発しない。
4,Ross 154,0.0776,0.0,0.3209,alive,私はもう、若かった頃の熱を覚えていない。
4,Altair,0.0,0.5585,0.3226,dead,私は光の墓標になった。
4,Altair,0.0,0.0,0.3736,dead,私は光の墓標になった。
4,Vega,0.0,0.5722,0.8051,dead,私は光の墓標になった。
4,Vega,0.1975,0.9095,0.8009,alive,私はもう爆発しない。
4,Sun,0.3357,0.144,0.4399,alive,私は今日も、昨日と同じように燃えている。
4,Altair,0.7376,0.0,0.6288,alive,私はもう爆発しない。
4,Vega,0.8205,0.1436,0.0818,alive,私はもう爆発しない。
4,Ross 154,0.8065,0.8426,0.092,alive,私はもう、若かった頃の熱を覚えていない。
4,Sun,0.0226,0.0,0.8018,alive,私は今日も、昨日と同じように燃えている。
4,Sirius,0.7833,0.9313,0.6347,alive,私は失ったあとで、やっと安定した。
4,Sirius,0.7574,0.0,0.6533,alive,私はもう爆発しない。
4,Altair,0.5725,0.0,0.3868,alive,私は失ったあとで、やっと安定した。
4,Bellatrix,0.0,0.7502,0.7629,dead,私は速すぎた。だから先に終わる。
4,Sirius,0.0,0.0,0.0797,dead,私は光の墓標になった。
4,Sun,0.5774,0.0,0.4151,alive,私は特別ではない。ただ、長く続くだけだ。
4,Spica,0.0,0.2575,0.7248,dead,私は速すぎた。だから先に終わる。
4,Sirius,0.1314,0.9661,0.226,alive,私は失ったあとで、やっと安定した。
5,Sirius,0.0,0.6174,0.5796,dead,私は光の墓標になった。
5,Sirius,0.3363,0.9266,0.6015,alive,私はもう爆発しない。
5,Ross 154,0.0776,0.0,0.3208,alive,赤くなったのは、燃え尽きた証だ。
5,Altair,0.0,0.5586,0.322,dead,私は光の墓標になった。
5,Altair,0.0,0.0,0.3724,dead,私は光の墓標になった。
5,Vega,0.0,0.5723,0.8036,dead,私は光の墓標になった。
5,Vega,0.1763,0.9095,0.8217,alive,私は失ったあとで、やっと安定した。
5,Sun,0.3341,0.144,0.4423,alive,私は特別ではない。ただ、長く続くだけだ。
5,Altair,0.6981,0.0,0.5869,alive,私はもう爆発しない。
5,Vega,0.7937,0.1436,0.1117,alive,私は失ったあとで、やっと安定した。
5,Ross 154,0.8065,0.8421,0.0884,alive,赤くなったのは、燃え尽きた証だ。
5,Sun,0.0222,0.0,0.8011,alive,私は特別ではない。ただ、長く続くだけだ。
5,Sirius,0.773,0.9314,0.6217,alive,私はもう爆発しない。
5,Sirius,0.7498,0.0,0.6424,alive,私はもう爆発しない。
5,Altair,0.5054,0.0,0.3185,alive,私はもう爆発しない。
5,Bellatrix,0.0,0.7505,0.7617,dead,私は速すぎた。だから先に終わる。
5,Sirius,0.0,0.0,0.0794,dead,私は光の墓標になった。
5,Sun,0.5763,0.0,0.4179,alive,私は今日も、昨日と同じように燃えている。
5,Spica,0.0,0.2572,0.7238,dead,私は速すぎた。だから先に終わる。
5,Sirius,0.1211,0.9665,0.2353,alive,私はもう爆発しない。
6,Sirius,0.0,0.6168,0.578,dead,私は光の墓標になった。
6,Sirius,0.3282,0.9266,0.61,alive,私はもう爆発しない。
6,Ross 154,0.0776,0.0,0.3204,alive,私はもう、若かった頃の熱を覚えていない。
6,Altair,0.0,0.5579,0.3207,dead,私は光の墓標になった。
6,Altair,0.0,0.0,0.3717,dead,私は光の墓標になった。
6,Vega,0.0,0.5725,0.8023,dead,私は光の墓標になった。
6,Vega,0.1551,0.9085,0.8423,alive,私は失ったあとで、やっと安定した。
6,Sun,0.3324,0.1438,0.4445,alive,私は特別ではない。ただ、長く続くだけだ。
6,Altair,0.6586,0.0,0.546,alive,私は失ったあとで、やっと安定した。
6,Vega,0.7669,0.1436,0.1416,alive,私は失ったあとで、やっと安定した。
6,Ross 154,0.8065,0.842,0.0851,alive,赤くなったのは、燃え尽きた証だ。
6,Sun,0.0218,0.0,0.8002,alive,私は今日も、昨日と同じように燃えている。
6,Sirius,0.7627,0.9306,0.6092,alive,私は失ったあとで、やっと安定した。
6,Sirius,0.7421,0.0,0.632,alive,私は失ったあとで、やっと安定した。
6,Altair,0.4384,0.0,0.2506,alive,私はもう爆発しない。
6,Bellatrix,0.0,0.7498,0.7603,dead,私は速すぎた。だから先に終わる。
6,Sirius,0.0,0.0,0.0785,dead,私は光の墓標になった。
6,Sun,0.5752,0.0,0.4208,alive,私は特別ではない。ただ、長く続くだけだ。
6,Spica,0.0,0.2568,0.7223,dead,私は速すぎた。だから先に終わる。
6,Sirius,0.1108,0.9669,0.2449,alive,私はもう爆発しない。
7,Sirius,0.0,0.6168,0.5764,dead,私は光の墓標になった。
7,Sirius,0.3202,0.9263,0.6185,alive,私は失ったあとで、やっと安定した。
7,Ross 154,0.0776,0.0,0.3203,alive,赤くなったのは、燃え尽きた証だ。
7,Altair,0.0,0.5578,0.3198,dead,私は光の墓標になった。
7,Altair,0.0,0.0,0.3707,dead,私は光の墓標になった。
7,Vega,0.0,0.5721,0.8009,dead,私は光の墓標になった。
7,Vega,0.134,0.9073,0.8628,alive,私はもう爆発しない。
7,Sun,0.3307,0.1437,0.4466,alive,私は特別ではない。ただ、長く続くだけだ。
7,Altair,0.6191,0.0,0.5046,alive,私は失ったあとで、やっと安定した。
7,Vega,0.74,0.1435,0.1712,alive,私はもう爆発しない。
7,Ross 154,0.8064,0.8407,0.0818,alive,赤くなったのは、燃え尽きた証だ。
7,Sun,0.0214,0.0,0.7995,alive,私は今日も、昨日と同じように燃えている。
7,Sirius,0.7524,0.9293,0.5958,alive,私は失ったあとで、やっと安定した。
7,Sirius,0.7345,0.0,0.621,alive,私は失ったあとで、やっと安定した。
7,Altair,0.3713,0.0,0.1839,alive,私は失ったあとで、やっと安定した。
7,Bellatrix,0.0,0.75,0.7588,dead,私は速すぎた。だから先に終わる。
7,Sirius,0.0,0.0,0.0782,dead,私は光の墓標になった。
7,Sun,0.5742,0.0,0.4236,alive,私は今日も、昨日と同じように燃えている。
7,Spica,0.0,0.2568,0.7208,dead,私は速すぎた。だから先に終わる。
7,Sirius,0.1005,0.9669,0.2551,alive,私はもう爆発しない。
8,Sirius,0.0,0.6171,0.5755,dead,私は光の墓標になった。
8,Sirius,0.3122,0.9251,0.627,alive,私は失ったあとで、やっと安定した。
8,Ross 154,0.0775,0.0,0.3203,alive,私はもう、若かった頃の熱を覚えていない。
8,Altair,0.0,0.5574,0.3188,dead,私は光の墓標になった。
8,Altair,0.0,0.0,0.369,dead,私は光の墓標になった。
8,Vega,0.0,0.5722,0.7996,dead,私は光の墓標になった。
8,Vega,0.1128,0.9077,0.8832,alive,私は失ったあとで、やっと安定した。
8,Sun,0.3291,0.1437,0.4487,alive,私は今日も、昨日と同じように燃えている。
8,Altair,0.5796,0.0,0.4629,alive,私はもう爆発しない。
8,Vega,0.7132,0.1436,0.2008,alive,私はもう爆発しない。
8,Ross 154,0.8064,0.8396,0.0785,alive,私はもう、若かった頃の熱を覚えていない。
8,Sun,0.021,0.0,0.7989,alive,私は今日も、昨日と同じように燃えている。
8,Sirius,0.7421,0.9291,0.5831,alive,私は失ったあとで、やっと安定した。
8,Sirius,0.7268,0.0,0.6112,alive,私はもう爆発しない。
8,Altair,0.3043,0.0,0.1172,alive,私は失ったあとで、やっと安定した。
8,Bellatrix,0.0,0.7501,0.7575,dead,私は速すぎた。だから先に終わる。
8,Sirius,0.0,0.0,0.0767,dead,私は光の墓標になった。
8,Sun,0.5731,0.0,0.4265,alive,私は特別ではない。ただ、長く続くだけだ。
8,Spica,0.0,0.2569,0.7195,dead,私は速すぎた。だから先に終わる。
8,Sirius,0.0901,0.9658,0.2651,alive,私はもう爆発しない。
9,Sirius,0.0,0.6162,0.5741,dead,私は光の墓標になった。
9,Sirius,0.3041,0.9237,0.6354,alive,私は失ったあとで、やっと安定した。
9,Ross 154,0.0775,0.0,0.3198,alive,私はもう、若かった頃の熱を覚えていない。
9,Altair,0.0,0.557,0.3181,dead,私は光の墓標になった。
9,Altair,0.0,0.0,0.368,dead,私は光の墓標になった。
9,Vega,0.0,0.5717,0.7982,dead,私は光の墓標になった。
9,Vega,0.0917,0.9064,0.9034,alive,私は失ったあとで、やっと安定した。
9,Sun,0.3274,0.1438,0.4509,alive,私は今日も、昨日と同じように燃えている。
9,Altair,0.5401,0.0,0.4227,alive,私はもう爆発しない。
9,Vega,0.6864,0.1434,0.2302,alive,私はもう爆発しない。
9,Ross 154,0.8064,0.8383,0.075,alive,赤くなったのは、燃え尽きた証だ。
9,Sun,0.0206,0.0,0.7982,alive,私は特別ではない。ただ、長く続くだけだ。
9,Sirius,0.7318,0.9282,0.5701,alive,私は失ったあとで、やっと安定した。
9,Sirius,0.7192,0.0,0.6003,alive,私は失ったあとで、やっと安定した。
9,Altair,0.2372,0.0,0.05,alive,私はもう爆発しない。
9,Bellatrix,0.0,0.7497,0.7562,dead,私は速すぎた。だから先に終わる。
9,Sirius,0.0,0.0,0.0759,dead,私は光の墓標になった。
9,Sun,0.572,0.0,0.428,alive,私は今日も、昨日と同じように燃えている。
9,Spica,0.0,0.2567,0.7181,dead,私は速すぎた。だから先に終わる。
9,Sirius,0.0798,0.9649,0.2753,alive,私は失ったあとで、やっと安定した。
10,Sirius,0.0,0.6161,0.5727,dead,私は光の墓標になった。
10,Sirius,0.2961,0.9231,0.6437,alive,私は失ったあとで、やっと安定した。
10,Ross 154,0.0775,0.0,0.3192,alive,赤くなったのは、燃え尽きた証だ。
10,Altair,0.0,0.5565,0.3164,dead,私は光の墓標になった。
10,Altair,0.0,0.0,0.3664,dead,私は光の墓標になった。
10,Vega,0.0,0.5717,0.7967,dead,私は光の墓標になった。
10,Vega,0.0705,0.9057,0.9236,alive,私は失ったあとで、やっと安定した。
10,Sun,0.3257,0.1437,0.4529,alive,私は特別ではない。ただ、長く続くだけだ。
10,Altair,0.5006,0.0,0.3816,alive,私は失ったあとで、やっと安定した。
10,Vega,0.6596,0.1433,0.2595,alive,私は失ったあとで、やっと安定した。
10,Ross 154,0.8064,0.8374,0.0716,alive,私はもう、若かった頃の熱を覚えていない。
10,Sun,0.0202,0.0,0.7976,alive,私は今日も、昨日と同じように燃えている。
10,Sirius,0.7215,0.9276,0.5578,alive,私はもう爆発しない。
10,Sirius,0.7115,0.0,0.5894,alive,私は失ったあとで、やっと安定した。
10,Altair,0.1701,0.0,0.1092,alive,私はもう爆発しない。
10,Bellatrix,0.0,0.7495,0.7549,dead,私は速すぎた。だから先に終わる。
10,Sirius,0.0,0.0,0.0762,dead,私は光の墓標になった。
10,Sun,0.5709,0.0,0.4291,alive,私は特別ではない。ただ、長く続くだけだ。
10,Spica,0.0,0.2566,0.717,dead,私は速すぎた。だから先に終わる。
10,Sirius,0.0695,0.9636,0.2849,alive,私は失ったあとで、やっと安定した。
11,Sirius,0.0,0.6159,0.5714,dead,私は光の墓標になった。
11,Sirius,0.2881,0.9223,0.652,alive,私は失ったあとで、やっと安定した。
11,Ross 154,0.0775,0.0,0.3184,alive,私はもう、若かった頃の熱を覚えていない。
11,Altair,0.0,0.5567,0.3156,dead,私は光の墓標になった。
11,Altair,0.0,0.0,0.3646,dead,私は光の墓標になった。
11,Vega,0.0,0.5719,0.7956,dead,私は光の墓標になった。
11,Vega,0.0493,0.9061,0.9436,alive,私は失ったあとで、やっと安定した。
11,Sun,0.3241,0.1437,0.4551,alive,私は特別ではない。ただ、長く続くだけだ。
11,Altair,0.4611,0.0,0.3406,alive,私はもう爆発しない。
11,Vega,0.6327,0.1431,0.2886,alive,私はもう爆発しない。
11,Ross 154,0.8063,0.8364,0.068,alive,赤くなったのは、燃え尽きた証だ。
11,Sun,0.0198,0.0,0.797,alive,私は今日も、昨日と同じように燃えている。
11,Sirius,0.7112,0.9263,0.5452,alive,私はもう爆発しない。
11,Sirius,0.7039,0.0,0.5799,alive,私はもう爆発しない。
11,Altair,0.1031,0.0,0.1761,alive,私はもう爆発しない。
11,Bellatrix,0.0,0.7492,0.7536,dead,私は速すぎた。だから先に終わる。
11,Sirius,0.0,0.0,0.0771,dead,私は光の墓標になった。
11,Sun,0.5698,0.0,0.4302,alive,私は今日も、昨日と同じように燃えている。
11,Spica,0.0,0.2563,0.7155,dead,私は速すぎた。だから先に終わる。
11,Sirius,0.0592,0.963,0.294,alive,私はもう爆発しない。
12,Sirius,0.0,0.6157,0.5704,dead,私は光の墓標になった。
12,Sirius,0.2801,0.9216,0.6602,alive,私は失ったあとで、やっと安定した。
12,Ross 154,0.0775,0.0,0.3183,alive,私はもう、若かった頃の熱を覚えていない。
12,Altair,0.0,0.5562,0.3142,dead,私は光の墓標になった。
12,Altair,0.0,0.0,0.363,dead,私は光の墓標になった。
12,Vega,0.0,0.5711,0.7945,dead,私は光の墓標になった。
12,Vega,0.0282,0.9062,0.9635,alive,私は失ったあとで、やっと安定した。
12,Sun,0.3224,0.1437,0.4575,alive,私は特別ではない。ただ、長く続くだけだ。
12,Altair,0.4216,0.0,0.301,alive,私は失ったあとで、やっと安定した。
12,Vega,0.6059,0.143,0.3175,alive,私は失ったあとで、やっと安定した。
12,Ross 154,0.8063,0.8365,0.0645,alive,赤くなったのは、燃え尽きた証だ。
12,Sun,0.0194,0.0,0.7962,alive,私は特別ではない。ただ、長く続くだけだ。
12,Sirius,0.7009,0.9254,0.5319,alive,私はもう爆発しない。
12,Sirius,0.6962,0.0,0.5694,alive,私は失ったあとで、やっと安定した。
12,Altair,0.036,0.0,0.2427,alive,私は失ったあとで、やっと安定した。
12,Bellatrix,0.0,0.7485,0.7524,dead,私は速すぎた。だから先に終わる。
12,Sirius,0.0,0.0,0.0767,dead,私は光の墓標になった。
12,Sun,0.5688,0.0,0.4312,alive,私は今日も、昨日と同じように燃えている。
12,Spica,0.0,0.2564,0.7143,dead,私は速すぎた。だから先に終わる。
12,Sirius,0.0488,0.9633,0.3036,alive,私はもう爆発しない。
13,Sirius,0.0,0.615,0.5692,dead,私は光の墓標になった。
13,Sirius,0.272,0.9213,0.6684,alive,私は失ったあとで、やっと安定した。
13,Ross 154,0.0775,0.0,0.3183,alive,私はもう、若かった頃の熱を覚えていない。
13,Altair,0.0,0.5562,0.3129,dead,私は光の墓標になった。
13,Altair,0.0,0.0,0.3615,dead,私は光の墓標になった。
13,Vega,0.0,0.5702,0.793,dead,私は光の墓標になった。
13,Vega,0.007,0.9061,0.9833,alive,私はもう爆発しない。
13,Sun,0.3208,0.1435,0.4597,alive,私は特別ではない。ただ、長く続くだけだ。
13,Altair,0.382,0.0,0.2612,alive,私はもう爆発しない。
13,Vega,0.5791,0.1428,0.3463,alive,私は失ったあとで、やっと安定した。
13,Ross 154,0.8063,0.8356,0.0611,alive,赤くなったのは、燃え尽きた証だ。
13,Sun,0.019,0.0,0.7955,alive,私は今日も、昨日と同じように燃えている。
13,Sirius,0.6906,0.9256,0.519,alive,私は失ったあとで、やっと安定した。
13,Sirius,0.6886,0.0,0.5587,alive,私はもう爆発しない。
13,Altair,0.0,0.0,0.2773,dead,私は光の墓標になった。
13,Bellatrix,0.0,0.7481,0.7513,dead,私は速すぎた。だから先に終わる。
13,Sirius,0.0,0.0,0.0778,dead,私は光の墓標になった。
13,Sun,0.5677,0.0,0.4323,alive,私は今日も、昨日と同じように燃えている。
13,Spica,0.0,0.2562,0.7129,dead,私は速すぎた。だから先に終わる。
13,Sirius,0.0385,0.9626,0.3128,alive,私はもう爆発しない。
14,Sirius,0.0,0.6146,0.5676,dead,私は光の墓標になった。
14,Sirius,0.264,0.9213,0.6765,alive,私はもう爆発しない。
14,Ross 154,0.0774,0.0,0.3176,alive,赤くなったのは、燃え尽きた証だ。
14,Altair,0.0,0.5561,0.3116,dead,私は光の墓標になった。
14,Altair,0.0,0.0,0.361,dead,私は光の墓標になった。
14,Vega,0.0,0.5705,0.7917,dead,私は光の墓標になった。
14,Vega,0.0,0.9055,0.9889,dead,私は光の墓標になった。
14,Sun,0.3191,0.1434,0.4616,alive,私は今日も、昨日と同じように燃えている。
14,Altair,0.3425,0.0,0.2221,alive,私は失ったあとで、やっと安定した。
14,Vega,0.5522,0.1428,0.3749,alive,私はもう爆発しない。
14,Ross 154,0.8063,0.8347,0.0573,alive,私はもう、若かった頃の熱を覚えていない。
14,Sun,0.0187,0.0,0.7945,alive,私は今日も、昨日と同じように燃えている。
14,Sirius,0.6803,0.9253,0.5065,alive,私は失ったあとで、やっと安定した。
14,Sirius,0.6809,0.0,0.5494,alive,私は失ったあとで、やっと安定した。
14,Altair,0.0,0.0,0.277,dead,私は光の墓標になった。
14,Bellatrix,0.0,0.7471,0.7503,dead,私は速すぎた。だから先に終わる。
14,Sirius,0.0,0.0,0.0777,dead,私は光の墓標になった。
14,Sun,0.5666,0.0,0.4334,alive,私は今日も、昨日と同じように燃えている。
14,Spica,0.0,0.2561,0.7117,dead,私は速すぎた。だから先に終わる。
14,Sirius,0.0282,0.9625,0.3226,alive,私はもう爆発しない。
15,Sirius,0.0,0.6148,0.5661,dead,私は光の墓標になった。
15,Sirius,0.256,0.9209,0.6846,alive,私はもう爆発しない。
15,Ross 154,0.0774,0.0,0.3175,alive,私はもう、若かった頃の熱を覚えていない。
15,Altair,0.0,0.556,0.3106,dead,私は光の墓標になった。
15,Altair,0.0,0.0,0.3593,dead,私は光の墓標になった。
15,Vega,0.0,0.5701,0.7906,dead,私は光の墓標になった。
15,Vega,0.0,0.9052,0.9875,dead,私は光の墓標になった。
15,Sun,0.3174,0.1434,0.4639,alive,私は今日も、昨日と同じように燃えている。
15,Altair,0.303,0.0,0.1828,alive,私は失ったあとで、やっと安定した。
15,Vega,0.5254,0.1426,0.4034,alive,私は失ったあとで、やっと安定した。
15,Ross 154,0.8063,0.8351,0.0538,alive,私はもう、若かった頃の熱を覚えていない。
15,Sun,0.0183,0.0,0.7937,alive,私は今日も、昨日と同じように燃えている。
15,Sirius,0.67,0.9246,0.4943,alive,私はもう爆発しない。
15,Sirius,0.6733,0.0,0.5399,alive,私はもう爆発しない。
15,Altair,0.0,0.0,0.2765,dead,私は光の墓標になった。
15,Bellatrix,0.0,0.7459,0.749,dead,私は速すぎた。だから先に終わる。
15,Sirius,0.0,0.0,0.0782,dead,私は光の墓標になった。
15,Sun,0.5655,0.0,0.4345,alive,私は特別ではない。ただ、長く続くだけだ。
15,Spica,0.0,0.2559,0.7104,dead,私は速すぎた。だから先に終わる。
15,Sirius,0.0179,0.9613,0.332,alive,私はもう爆発しない。
16,Sirius,0.0,0.6148,0.5652,dead,私は光の墓標になった。
16,Sirius,0.2479,0.9207,0.6926,alive,私はもう爆発しない。
16,Ross 154,0.0774,0.0,0.3171,alive,赤くなったのは、燃え尽きた証だ。
16,Altair,0.0,0.5557,0.3093,dead,私は光の墓標になった。
16,Altair,0.0,0.0,0.3587,dead,私は光の墓標になった。
16,Vega,0.0,0.5694,0.7894,dead,私は光の墓標になった。
16,Vega,0.0,0.9048,0.9861,dead,私は光の墓標になった。
16,Sun,0.3158,0.1433,0.4658,alive,私は今日も、昨日と同じように燃えている。
16,Altair,0.2635,0.0,0.1437,alive,私はもう爆発しない。
16,Vega,0.4986,0.1424,0.4317,alive,私はもう爆発しない。
16,Ross 154,0.8062,0.8347,0.0503,alive,赤くなったのは、燃え尽きた証だ。
16,Sun,0.0179,0.0,0.7928,alive,私は今日も、昨日と同じように燃えている。
16,Sirius,0.6597,0.9235,0.4824,alive,私はもう爆発しない。
16,Sirius,0.6656,0.0,0.5295,alive,私は失ったあとで、やっと安定した。
16,Altair,0.0,0.0,0.2752,dead,私は光の墓標になった。
16,Bellatrix,0.0,0.7455,0.7477,dead,私は速すぎた。だから先に終わる。
16,Sirius,0.0,0.0,0.079,dead,私は光の墓標になった。
16,Sun,0.5644,0.0,0.4356,alive,私は特別ではない。ただ、長く続くだけだ。
16,Spica,0.0,0.2557,0.7088,dead,私は速すぎた。だから先に終わる。
16,Sirius,0.0075,0.9606,0.3414,alive,私はもう爆発しない。
17,Sirius,0.0,0.6141,0.5639,dead,私は光の墓標になった。
17,Sirius,0.2399,0.9205,0.7006,alive,私は失ったあとで、やっと安定した。
17,Ross 154,0.0774,0.0,0.3172,alive,私はもう、若かった頃の熱を覚えていない。
17,Altair,0.0,0.5556,0.309,dead,私は光の墓標になった。
17,Altair,0.0,0.0,0.3581,dead,私は光の墓標になった。
17,Vega,0.0,0.5687,0.788,dead,私は光の墓標になった。
17,Vega,0.0,0.9039,0.9846,dead,私は光の墓標になった。
17,Sun,0.3141,0.1434,0.4678,alive,私は特別ではない。ただ、長く続くだけだ。
17,Altair,0.224,0.0,0.1055,alive,私はもう爆発しない。
17,Vega,0.4718,0.1423,0.4598,alive,私は失ったあとで、やっと安定した。
17,Ross 154,0.8062,0.8338,0.0468,alive,私はもう、若かった頃の熱を覚えていない。
17,Sun,0.0175,0.0,0.7919,alive,私は今日も、昨日と同じように燃えている。
17,Sirius,0.6494,0.9222,0.4699,alive,私はもう爆発しない。
17,Sirius,0.658,0.0,0.5204,alive,私はもう爆発しない。
17,Altair,0.0,0.0,0.2737,dead,私は光の墓標になった。
17,Bellatrix,0.0,0.7453,0.7462,dead,私は速すぎた。だから先に終わる。
17,Sirius,0.0,0.0,0.0789,dead,私は光の墓標になった。
17,Sun,0.5634,0.0,0.4366,alive,私は特別ではない。ただ、長く続くだけだ。
