t,real_name,P,R,Xi,death_type,narration
1,Sun,0.6354,0.4851,0.5244,alive,私は特別ではない。ただ、長く続くだけだ。
1,Vega,0.7674,0.8218,0.638,alive,私はもう爆発しない。
1,Sirius,0.7576,0.0,0.6182,alive,私は失ったあとで、やっと安定した。
1,Sirius,0.5691,0.0,0.2607,alive,私は失ったあとで、やっと安定した。
1,Vega,0.1058,0.4197,0.2132,alive,私はもう爆発しない。
1,Vega,0.5562,0.9145,0.4469,alive,私はもう爆発しない。
1,Altair,0.1035,0.2726,0.2694,alive,私はもう爆発しない。
1,Proxima Centauri,0.9407,0.0,0.8003,alive,私はもう、若かった頃の熱を覚えていない。
1,Vega,0.1009,0.4205,0.0943,alive,私は失ったあとで、やっと安定した。
1,Vega,0.5175,0.0,0.3635,alive,私は失ったあとで、やっと安定した。
1,Spica,0.3029,0.1288,0.2709,alive,私は生まれた瞬間から、燃えすぎていた。
1,Rigel,0.5302,0.0,0.2497,alive,青は若さの色ではなく、余命の短さの色だ。
1,Bellatrix,0.5681,0.0,0.2089,alive,青は若さの色ではなく、余命の短さの色だ。
1,Sirius,0.7353,0.9543,0.3025,alive,私は失ったあとで、やっと安定した。
1,Altair,0.4362,0.8964,0.4475,alive,私はもう爆発しない。
2,Vega,0.7803,0.0,0.0942,alive,私は失ったあとで、やっと安定した。
2,Spica,0.0,0.0,0.4163,dead,私は速すぎた。だから先に終わる。
2,Altair,0.6742,0.4424,0.5994,alive,私はもう爆発しない。
2,Sirius,0.1604,0.0,0.0505,alive,私は失ったあとで、やっと安定した。
2,Vega,0.5683,0.0,0.1618,alive,私はもう爆発しない。
2,Sun,0.6349,0.4851,0.522,alive,私は今日も、昨日と同じように燃えている。
2,Vega,0.7422,0.8205,0.6103,alive,私は失ったあとで、やっと安定した。
2,Sirius,0.7124,0.0,0.5708,alive,私は失ったあとで、やっと安定した。
2,Sirius,0.5634,0.0,0.2681,alive,私はもう爆発しない。
2,Vega,0.0582,0.4199,0.2602,alive,私は失ったあとで、やっと安定した。
2,Vega,0.4738,0.914,0.3638,alive,私は失ったあとで、やっと安定した。
2,Altair,0.0958,0.2724,0.2762,alive,私は失ったあとで、やっと安定した。
2,Proxima Centauri,0.9406,0.0,0.7971,alive,私はもう、若かった頃の熱を覚えていない。
2,Vega,0.0294,0.4205,0.1642,alive,私はもう爆発しない。
2,Vega,0.5146,0.0,0.368,alive,私はもう爆発しない。
2,Spica,0.1877,0.1286,0.1573,alive,青は若さの色ではなく、余命の短さの色だ。
2,Rigel,0.406,0.0,0.1252,alive,私は生まれた瞬間から、燃えすぎていた。
2,Bellatrix,0.4768,0.0,0.3016,alive,青は若さの色ではなく、余命の短さの色だ。
2,Sirius,0.71,0.9541,0.2745,alive,私はもう爆発しない。
2,Altair,0.36,0.8951,0.3702,alive,私はもう爆発しない。
3,Vega,0.7473,0.0,0.1299,alive,私は失ったあとで、やっと安定した。
3,Spica,0.0,0.0,0.4149,dead,私は速すぎた。だから先に終わる。
3,Altair,0.6444,0.4419,0.568,alive,私はもう爆発しない。
3,Sirius,0.155,0.0,0.0457,alive,私はもう爆発しない。
3,Vega,0.5453,0.0,0.1865,alive,私はもう爆発しない。
3,Sun,0.6343,0.4847,0.5187,alive,私は特別ではない。ただ、長く続くだけだ。
3,Vega,0.717,0.8199,0.5833,alive,私はもう爆発しない。
3,Sirius,0.6671,0.0,0.5234,alive,私は失ったあとで、やっと安定した。
3,Sirius,0.5576,0.0,0.2758,alive,私はもう爆発しない。
3,Vega,0.0106,0.4195,0.3068,alive,私は失ったあとで、やっと安定した。
3,Vega,0.3914,0.9131,0.2813,alive,私はもう爆発しない。
3,Altair,0.0882,0.2724,0.2827,alive,私は失ったあとで、やっと安定した。
3,Proxima Centauri,0.9406,0.0,0.7923,alive,私はもう、若かった頃の熱を覚えていない。
3,Vega,0.0,0.4207,0.1918,dead,私は光の墓標になった。
3,Vega,0.5117,0.0,0.3725,alive,私はもう爆発しない。
3,Spica,0.0726,0.1285,0.0609,alive,青は若さの色ではなく、余命の短さの色だ。
3,Rigel,0.2818,0.0,0.0445,alive,私は生まれた瞬間から、燃えすぎていた。
3,Bellatrix,0.3854,0.0,0.394,alive,青は若さの色ではなく、余命の短さの色だ。
3,Sirius,0.6847,0.9538,0.2468,alive,私はもう爆発しない。
3,Altair,0.2838,0.8956,0.2944,alive,私はもう爆発しない。
4,Vega,0.7143,0.0,0.1655,alive,私はもう爆発しない。
4,Spica,0.0,0.0,0.4145,dead,私は速すぎた。だから先に終わる。
4,Altair,0.6146,0.4415,0.5362,alive,私はもう爆発しない。
4,Sirius,0.1497,0.0,0.0408,alive,私は失ったあとで、やっと安定した。
4,Vega,0.5222,0.0,0.2111,alive,私は失ったあとで、やっと安定した。
4,Sun,0.6338,0.4849,0.5157,alive,私は今日も、昨日と同じように燃えている。
4,Vega,0.6918,0.8186,0.555,alive,私は失ったあとで、やっと安定した。
4,Sirius,0.6218,0.0,0.4767,alive,私はもう爆発しない。
4,Sirius,0.5518,0.0,0.2833,alive,私はもう爆発しない。
4,Vega,0.0,0.4193,0.3168,dead,私は光の墓標になった。
4,Vega,0.309,0.912,0.1997,alive,私はもう爆発しない。
4,Altair,0.0805,0.2725,0.2902,alive,私は失ったあとで、やっと安定した。
4,Proxima Centauri,0.9406,0.0,0.7877,alive,赤くなったのは、燃え尽きた証だ。
4,Vega,0.0,0.4209,0.1911,dead,私は光の墓標になった。
4,Vega,0.5087,0.0,0.377,alive,私は失ったあとで、やっと安定した。
4,Spica,0.0,0.1284,0.1322,dead,私は速すぎた。だから先に終わる。
4,Rigel,0.1575,0.0,0.1689,alive,青は若さの色ではなく、余命の短さの色だ。
4,Bellatrix,0.2941,0.0,0.4858,alive,私は生まれた瞬間から、燃えすぎていた。
4,Sirius,0.6593,0.9533,0.2193,alive,私は失ったあとで、やっと安定した。
4,Altair,0.2076,0.895,0.2182,alive,私は失ったあとで、やっと安定した。
5,Vega,0.6813,0.0,0.2009,alive,私は失ったあとで、やっと安定した。
5,Spica,0.0,0.0,0.4133,dead,私は速すぎた。だから先に終わる。
5,Altair,0.5848,0.4413,0.5052,alive,私は失ったあとで、やっと安定した。
5,Sirius,0.1444,0.0,0.0358,alive,私は失ったあとで、やっと安定した。
5,Vega,0.4992,0.0,0.2357,alive,私はもう爆発しない。
5,Sun,0.6332,0.4849,0.5125,alive,私は特別ではない。ただ、長く続くだけだ。
5,Vega,0.6666,0.8189,0.5277,alive,私はもう爆発しない。
5,Sirius,0.5766,0.0,0.4306,alive,私は失ったあとで、やっと安定した。
5,Sirius,0.546,0.0,0.2909,alive,私はもう爆発しない。
5,Vega,0.0,0.4188,0.3154,dead,私は光の墓標になった。
5,Vega,0.2266,0.9106,0.1179,alive,私はもう爆発しない。
5,Altair,0.0729,0.2722,0.2979,alive,私は失ったあとで、やっと安定した。
5,Proxima Centauri,0.9406,0.0,0.7838,alive,私はもう、若かった頃の熱を覚えていない。
5,Vega,0.0,0.4205,0.19,dead,私は光の墓標になった。
5,Vega,0.5058,0.0,0.3815,alive,私は失ったあとで、やっと安定した。
5,Spica,0.0,0.1284,0.1307,dead,私は速すぎた。だから先に終わる。
5,Rigel,0.0333,0.0,0.2916,alive,私は生まれた瞬間から、燃えすぎていた。
5,Bellatrix,0.2028,0.0,0.5768,alive,青は若さの色ではなく、余命の短さの色だ。
5,Sirius,0.634,0.9528,0.1918,alive,私はもう爆発しない。
5,Altair,0.1314,0.8952,0.1437,alive,私は失ったあとで、やっと安定した。
6,Vega,0.6483,0.0,0.236,alive,私はもう爆発しない。
6,Spica,0.0,0.0,0.4128,dead,私は速すぎた。だから先に終わる。
6,Altair,0.5551,0.4409,0.4741,alive,私は失ったあとで、やっと安定した。
6,Sirius,0.1391,0.0,0.0309,alive,私はもう爆発しない。
6,Vega,0.4761,0.0,0.2603,alive,私は失ったあとで、やっと安定した。
6,Sun,0.6326,0.485,0.5107,alive,私は特別ではない。ただ、長く続くだけだ。
6,Vega,0.6414,0.8183,0.4997,alive,私は失ったあとで、やっと安定した。
6,Sirius,0.5313,0.0,0.3838,alive,私はもう爆発しない。
6,Sirius,0.5402,0.0,0.2984,alive,私は失ったあとで、やっと安定した。
6,Vega,0.0,0.4188,0.3142,dead,私は光の墓標になった。
6,Vega,0.1442,0.91,0.1121,alive,私は失ったあとで、やっと安定した。
6,Altair,0.0652,0.2718,0.3052,alive,私はもう爆発しない。
6,Proxima Centauri,0.9406,0.0,0.7802,alive,私はもう、若かった頃の熱を覚えていない。
6,Vega,0.0,0.4204,0.1888,dead,私は光の墓標になった。
6,Vega,0.5029,0.0,0.3859,alive,私は失ったあとで、やっと安定した。
6,Spica,0.0,0.1284,0.1305,dead,私は速すぎた。だから先に終わる。
6,Rigel,0.0,0.0,0.3245,dead,私は速すぎた。だから先に終わる。
6,Bellatrix,0.1115,0.0,0.6675,alive,私は生まれた瞬間から、燃えすぎていた。
6,Sirius,0.6087,0.9526,0.1643,alive,私は失ったあとで、やっと安定した。
6,Altair,0.0552,0.8943,0.0697,alive,私はもう爆発しない。
7,Vega,0.6153,0.0,0.2711,alive,私は失ったあとで、やっと安定した。
7,Spica,0.0,0.0,0.4114,dead,私は速すぎた。だから先に終わる。
7,Altair,0.5253,0.4406,0.4437,alive,私は失ったあとで、やっと安定した。
7,Sirius,0.1337,0.0,0.0274,alive,私はもう爆発しない。
7,Vega,0.4531,0.0,0.2845,alive,私はもう爆発しない。
7,Sun,0.6321,0.4843,0.5081,alive,私は今日も、昨日と同じように燃えている。
7,Vega,0.6162,0.8186,0.4725,alive,私はもう爆発しない。
7,Sirius,0.4861,0.0,0.3374,alive,私は失ったあとで、やっと安定した。
7,Sirius,0.5344,0.0,0.3059,alive,私はもう爆発しない。
7,Vega,0.0,0.4186,0.3138,dead,私は光の墓標になった。
7,Vega,0.0618,0.9087,0.1944,alive,私は失ったあとで、やっと安定した。
7,Altair,0.0576,0.2715,0.3128,alive,私はもう爆発しない。
7,Proxima Centauri,0.9406,0.0,0.7769,alive,赤くなったのは、燃え尽きた証だ。
7,Vega,0.0,0.4202,0.1872,dead,私は光の墓標になった。
7,Vega,0.5,0.0,0.3902,alive,私はもう爆発しない。
7,Spica,0.0,0.1283,0.1299,dead,私は速すぎた。だから先に終わる。
7,Rigel,0.0,0.0,0.3228,dead,私は速すぎた。だから先に終わる。
7,Bellatrix,0.0202,0.0,0.7577,alive,青は若さの色ではなく、余命の短さの色だ。
7,Sirius,0.5834,0.9524,0.1371,alive,私は失ったあとで、やっと安定した。
7,Altair,0.0,0.8933,0.0991,dead,私は光の墓標になった。
8,Vega,0.5823,0.0,0.3058,alive,私は失ったあとで、やっと安定した。
8,Spica,0.0,0.0,0.4109,dead,私は速すぎた。だから先に終わる。
8,Altair,0.4955,0.44,0.4127,alive,私は失ったあとで、やっと安定した。
8,Sirius,0.1284,0.0,0.025,alive,私はもう爆発しない。
8,Vega,0.43,0.0,0.3089,alive,私は失ったあとで、やっと安定した。
8,Sun,0.6315,0.4841,0.5053,alive,私は特別ではない。ただ、長く続くだけだ。
8,Vega,0.591,0.8183,0.4451,alive,私は失ったあとで、やっと安定した。
8,Sirius,0.4408,0.0,0.2917,alive,私はもう爆発しない。
8,Sirius,0.5287,0.0,0.3132,alive,私はもう爆発しない。
8,Vega,0.0,0.418,0.3132,dead,私は光の墓標になった。
8,Vega,0.0,0.9076,0.2556,dead,私は光の墓標になった。
8,Altair,0.0499,0.271,0.3203,alive,私は失ったあとで、やっと安定した。
8,Proxima Centauri,0.9405,0.0,0.7726,alive,赤くなったのは、燃え尽きた証だ。
8,Vega,0.0,0.4203,0.1862,dead,私は光の墓標になった。
8,Vega,0.4971,0.0,0.3945,alive,私はもう爆発しない。
8,Spica,0.0,0.1281,0.1288,dead,私は速すぎた。だから先に終わる。
8,Rigel,0.0,0.0,0.3216,dead,私は速すぎた。だから先に終わる。
8,Bellatrix,0.0,0.0,0.7765,dead,私は速すぎた。だから先に終わる。
8,Sirius,0.5581,0.9523,0.1096,alive,私はもう爆発しない。
8,Altair,0.0,0.8921,0.0991,dead,私は光の墓標になった。
9,Vega,0.5493,0.0,0.3406,alive,私はもう爆発しない。
9,Spica,0.0,0.0,0.4093,dead,私は速すぎた。だから先に終わる。
9,Altair,0.4657,0.4398,0.3819,alive,私は失ったあとで、やっと安定した。
9,Sirius,0.1231,0.0,0.0297,alive,私は失ったあとで、やっと安定した。
9,Vega,0.407,0.0,0.333,alive,私は失ったあとで、やっと安定した。
9,Sun,0.631,0.484,0.503,alive,私は特別ではない。ただ、長く続くだけだ。
9,Vega,0.5658,0.8184,0.4176,alive,私は失ったあとで、やっと安定した。
9,Sirius,0.3955,0.0,0.2452,alive,私は失ったあとで、やっと安定した。
9,Sirius,0.5229,0.0,0.3205,alive,私は失ったあとで、やっと安定した。
9,Vega,0.0,0.4175,0.3123,dead,私は光の墓標になった。
9,Vega,0.0,0.9066,0.2538,dead,私は光の墓標になった。
9,Altair,0.0423,0.2707,0.3273,alive,私は失ったあとで、やっと安定した。
9,Proxima Centauri,0.9405,0.0,0.7693,alive,赤くなったのは、燃え尽きた証だ。
9,Vega,0.0,0.4201,0.1858,dead,私は光の墓標になった。
9,Vega,0.4941,0.0,0.3988,alive,私はもう爆発しない。
9,Spica,0.0,0.1281,0.1273,dead,私は速すぎた。だから先に終わる。
9,Rigel,0.0,0.0,0.321,dead,私は速すぎた。だから先に終わる。
9,Bellatrix,0.0,0.0,0.7752,dead,私は速すぎた。だから先に終わる。
9,Sirius,0.5328,0.9527,0.0829,alive,私は失ったあとで、やっと安定した。
9,Altair,0.0,0.8908,0.098,dead,私は光の墓標になった。
10,Vega,0.5164,0.0,0.375,alive,私はもう爆発しない。
10,Spica,0.0,0.0,0.4087,dead,私は速すぎた。だから先に終わる。
10,Altair,0.436,0.4397,0.3514,alive,私はもう爆発しない。
10,Sirius,0.1177,0.0,0.035,alive,私はもう爆発しない。
10,Vega,0.3839,0.0,0.357,alive,私は失ったあとで、やっと安定した。
10,Sun,0.6304,0.4836,0.5011,alive,私は特別ではない。ただ、長く続くだけだ。
10,Vega,0.5406,0.8187,0.3911,alive,私はもう爆発しない。
10,Sirius,0.3503,0.0,0.2004,alive,私は失ったあとで、やっと安定した。
10,Sirius,0.5171,0.0,0.328,alive,私はもう爆発しない。
10,Vega,0.0,0.4172,0.3105,dead,私は光の墓標になった。
10,Vega,0.0,0.9071,0.2529,dead,私は光の墓標になった。
10,Altair,0.0346,0.2705,0.3343,alive,私は失ったあとで、やっと安定した。
10,Proxima Centauri,0.9405,0.0,0.7656,alive,私はもう、若かった頃の熱を覚えていない。
10,Vega,0.0,0.4196,0.1845,dead,私は光の墓標になった。
10,Vega,0.4912,0.0,0.4032,alive,私はもう爆発しない。
10,Spica,0.0,0.1281,0.1262,dead,私は速すぎた。だから先に終わる。
10,Rigel,0.0,0.0,0.3196,dead,私は速すぎた。だから先に終わる。
10,Bellatrix,0.0,0.0,0.7741,dead,私は速すぎた。だから先に終わる。
10,Sirius,0.5075,0.9521,0.0561,alive,私は失ったあとで、やっと安定した。
10,Altair,0.0,0.8905,0.0968,dead,私は光の墓標になった。
11,Vega,0.4834,0.0,0.4095,alive,私は失ったあとで、やっと安定した。
11,Spica,0.0,0.0,0.4083,dead,私は速すぎた。だから先に終わる。
11,Altair,0.4062,0.4394,0.3213,alive,私は失ったあとで、やっと安定した。
11,Sirius,0.1124,0.0,0.0393,alive,私はもう爆発しない。
11,Vega,0.3609,0.0,0.381,alive,私は失ったあとで、やっと安定した。
11,Sun,0.6299,0.4829,0.4981,alive,私は特別ではない。ただ、長く続くだけだ。
11,Vega,0.5154,0.8181,0.3642,alive,私はもう爆発しない。
11,Sirius,0.305,0.0,0.1552,alive,私は失ったあとで、やっと安定した。
11,Sirius,0.5113,0.0,0.3353,alive,私はもう爆発しない。
11,Vega,0.0,0.4174,0.309,dead,私は光の墓標になった。
11,Vega,0.0,0.9065,0.2524,dead,私は光の墓標になった。
11,Altair,0.027,0.2703,0.3407,alive,私はもう爆発しない。
11,Proxima Centauri,0.9405,0.0,0.7612,alive,赤くなったのは、燃え尽きた証だ。
11,Vega,0.0,0.4195,0.183,dead,私は光の墓標になった。
11,Vega,0.4883,0.0,0.4074,alive,私は失ったあとで、やっと安定した。
11,Spica,0.0,0.1281,0.1244,dead,私は速すぎた。だから先に終わる。
11,Rigel,0.0,0.0,0.3185,dead,私は速すぎた。だから先に終わる。
11,Bellatrix,0.0,0.0,0.773,dead,私は速すぎた。だから先に終わる。
11,Sirius,0.4822,0.952,0.03,alive,私は失ったあとで、やっと安定した。
11,Altair,0.0,0.8903,0.0955,dead,私は光の墓標になった。
12,Vega,0.4504,0.0,0.4435,alive,私はもう爆発しない。
12,Spica,0.0,0.0,0.4073,dead,私は速すぎた。だから先に終わる。
12,Altair,0.3764,0.4391,0.2909,alive,私は失ったあとで、やっと安定した。
12,Sirius,0.1071,0.0,0.0438,alive,私は失ったあとで、やっと安定した。
12,Vega,0.3378,0.0,0.4046,alive,私は失ったあとで、やっと安定した。
12,Sun,0.6293,0.483,0.4954,alive,私は今日も、昨日と同じように燃えている。
12,Vega,0.4902,0.818,0.3386,alive,私は失ったあとで、やっと安定した。
12,Sirius,0.2598,0.0,0.1101,alive,私は失ったあとで、やっと安定した。
12,Sirius,0.5055,0.0,0.3424,alive,私はもう爆発しない。
12,Vega,0.0,0.4174,0.3082,dead,私は光の墓標になった。
12,Vega,0.0,0.9055,0.2515,dead,私は光の墓標になった。
12,Altair,0.0193,0.2703,0.3468,alive,私はもう爆発しない。
12,Proxima Centauri,0.9405,0.0,0.7566,alive,赤くなったのは、燃え尽きた証だ。
12,Vega,0.0,0.4195,0.1823,dead,私は光の墓標になった。
12,Vega,0.4854,0.0,0.4117,alive,私は失ったあとで、やっと安定した。
12,Spica,0.0,0.1281,0.1241,dead,私は速すぎた。だから先に終わる。
12,Rigel,0.0,0.0,0.3172,dead,私は速すぎた。だから先に終わる。
12,Bellatrix,0.0,0.0,0.7715,dead,私は速すぎた。だから先に終わる。
12,Sirius,0.4569,0.9508,0.0207,alive,私はもう爆発しない。
12,Altair,0.0,0.8902,0.0944,dead,私は光の墓標になった。
13,Vega,0.4174,0.0,0.4775,alive,私はもう爆発しない。
13,Spica,0.0,0.0,0.4056,dead,私は速すぎた。だから先に終わる。
13,Altair,0.3466,0.439,0.2618,alive,私はもう爆発しない。
13,Sirius,0.1017,0.0,0.0479,alive,私はもう爆発しない。
13,Vega,0.3148,0.0,0.4282,alive,私はもう爆発しない。
13,Sun,0.6288,0.4828,0.4932,alive,私は特別ではない。ただ、長く続くだけだ。
13,Vega,0.465,0.8168,0.3126,alive,私はもう爆発しない。
13,Sirius,0.2145,0.0,0.0656,alive,私はもう爆発しない。
13,Sirius,0.4998,0.0,0.3495,alive,私は失ったあとで、やっと安定した。
13,Vega,0.0,0.417,0.3075,dead,私は光の墓標になった。
13,Vega,0.0,0.905,0.2504,dead,私は光の墓標になった。
13,Altair,0.0117,0.2704,0.3532,alive,私はもう爆発しない。
13,Proxima Centauri,0.9405,0.0,0.753,alive,赤くなったのは、燃え尽きた証だ。
13,Vega,0.0,0.4192,0.1804,dead,私は光の墓標になった。
13,Vega,0.4824,0.0,0.416,alive,私はもう爆発しない。
13,Spica,0.0,0.1279,0.1235,dead,私は速すぎた。だから先に終わる。
13,Rigel,0.0,0.0,0.3155,dead,私は速すぎた。だから先に終わる。
13,Bellatrix,0.0,0.0,0.7705,dead,私は速すぎた。だから先に終わる。
13,Sirius,0.4316,0.9505,0.0471,alive,私はもう爆発しない。
13,Altair,0.0,0.8899,0.0928,dead,私は光の墓標になった。
14,Vega,0.3844,0.0,0.5111,alive,私はもう爆発しない。
14,Spica,0.0,0.0,0.4046,dead,私は速すぎた。だから先に終わる。
14,Altair,0.3169,0.4383,0.2314,alive,私はもう爆発しない。
14,Sirius,0.0964,0.0,0.0525,alive,私は失ったあとで、やっと安定した。
14,Vega,0.2917,0.0,0.4519,alive,私はもう爆発しない。
14,Sun,0.6282,0.4824,0.4904,alive,私は今日も、昨日と同じように燃えている。
14,Vega,0.4399,0.8163,0.2867,alive,私は失ったあとで、やっと安定した。
14,Sirius,0.1692,0.0,0.0406,alive,私はもう爆発しない。
14,Sirius,0.494,0.0,0.3568,alive,私はもう爆発しない。
14,Vega,0.0,0.4166,0.3059,dead,私は光の墓標になった。
14,Vega,0.0,0.9046,0.2494,dead,私は光の墓標になった。
14,Altair,0.004,0.2704,0.3593,alive,私は失ったあとで、やっと安定した。
14,Proxima Centauri,0.9405,0.0,0.7485,alive,私はもう、若かった頃の熱を覚えていない。
14,Vega,0.0,0.4194,0.1799,dead,私は光の墓標になった。
14,Vega,0.4795,0.0,0.4202,alive,私は失ったあとで、やっと安定した。
14,Spica,0.0,0.1278,0.1227,dead,私は速すぎた。だから先に終わる。
14,Rigel,0.0,0.0,0.314,dead,私は速すぎた。だから先に終わる。
14,Bellatrix,0.0,0.0,0.7694,dead,私は速すぎた。だから先に終わる。
14,Sirius,0.4062,0.9503,0.0737,alive,私はもう爆発しない。
14,Altair,0.0,0.8901,0.0911,dead,私は光の墓標になった。
15,Vega,0.3514,0.0,0.5447,alive,私はもう爆発しない。
15,Spica,0.0,0.0,0.4042,dead,私は速すぎた。だから先に終わる。
15,Altair,0.2871,0.4384,0.202,alive,私はもう爆発しない。
15,Sirius,0.0911,0.0,0.0576,alive,私はもう爆発しない。
15,Vega,0.2687,0.0,0.475,alive,私はもう爆発しない。
15,Sun,0.6277,0.4823,0.4876,alive,私は今日も、昨日と同じように燃えている。
15,Vega,0.4147,0.8156,0.2616,alive,私はもう爆発しない。
15,Sirius,0.124,0.0,0.0849,alive,私は失ったあとで、やっと安定した。
15,Sirius,0.4882,0.0,0.364,alive,私はもう爆発しない。
15,Vega,0.0,0.4167,0.3053,dead,私は光の墓標になった。
15,Vega,0.0,0.9042,0.2493,dead,私は光の墓標になった。
15,Altair,0.0,0.2705,0.3622,dead,私は光の墓標になった。
15,Proxima Centauri,0.9404,0.0,0.7445,alive,私はもう、若かった頃の熱を覚えていない。
15,Vega,0.0,0.4189,0.1782,dead,私は光の墓標になった。
15,Vega,0.4766,0.0,0.4246,alive,私はもう爆発しない。
15,Spica,0.0,0.1277,0.1223,dead,私は速すぎた。だから先に終わる。
15,Rigel,0.0,0.0,0.3129,dead,私は速すぎた。だから先に終わる。
15,Bellatrix,0.0,0.0,0.7679,dead,私は速すぎた。だから先に終わる。
15,Sirius,0.3809,0.9497,0.0998,alive,私は失ったあとで、やっと安定した。
15,Altair,0.0,0.8904,0.0892,dead,私は光の墓標になった。
16,Vega,0.3184,0.0,0.5781,alive,私はもう爆発しない。
16,Spica,0.0,0.0,0.4034,dead,私は速すぎた。だから先に終わる。
16,Altair,0.2573,0.4381,0.1721,alive,私は失ったあとで、やっと安定した。
16,Sirius,0.0858,0.0,0.0632,alive,私は失ったあとで、やっと安定した。
16,Vega,0.2456,0.0,0.4983,alive,私は失ったあとで、やっと安定した。
16,Sun,0.6271,0.4822,0.4857,alive,私は特別ではない。ただ、長く続くだけだ。
16,Vega,0.3895,0.8144,0.2355,alive,私は失ったあとで、やっと安定した。
16,Sirius,0.0787,0.0,0.1303,alive,私は失ったあとで、やっと安定した。
16,Sirius,0.4824,0.0,0.371,alive,私はもう爆発しない。
16,Vega,0.0,0.4162,0.3039,dead,私は光の墓標になった。
16,Vega,0.0,0.9027,0.2476,dead,私は光の墓標になった。
16,Altair,0.0,0.2704,0.3616,dead,私は光の墓標になった。
16,Proxima Centauri,0.9404,0.0,0.741,alive,私はもう、若かった頃の熱を覚えていない。
16,Vega,0.0,0.4191,0.1778,dead,私は光の墓標になった。
16,Vega,0.4737,0.0,0.4288,alive,私はもう爆発しない。
16,Spica,0.0,0.1276,0.122,dead,私は速すぎた。だから先に終わる。
16,Rigel,0.0,0.0,0.3111,dead,私は速すぎた。だから先に終わる。
16,Bellatrix,0.0,0.0,0.7667,dead,私は速すぎた。だから先に終わる。
16,Sirius,0.3556,0.9496,0.1257,alive,私は失ったあとで、やっと安定した。
16,Altair,0.0,0.8908,0.0879,dead,私は光の墓標になった。
17,Vega,0.2854,0.0,0.6115,alive,私はもう爆発しない。
17,Spica,0.0,0.0,0.4023,dead,私は速すぎた。だから先に終わる。
17,Altair,0.2275,0.4381,0.1422,alive,私はもう爆発しない。
17,Sirius,0.0804,0.0,0.0677,alive,私は失ったあとで、やっと安定した。
17,Vega,0.2226,0.0,0.5211,alive,私は失ったあとで、やっと安定した。
17,Sun,0.6266,0.4815,0.483,alive,私は今日も、昨日と同じように燃えている。
17,Vega,0.3643,0.8145,0.2103,alive,私は失ったあとで、やっと安定した。
17,Sirius,0.0335,0.0,0.174,alive,私はもう爆発しない。
17,Sirius,0.4766,0.0,0.3781,alive,私はもう爆発しない。
17,Vega,0.0,0.4162,0.3027,dead,私は光の墓標になった。
17,Vega,0.0,0.9031,0.2466,dead,私は光の墓標になった。
17,Altair,0.0,0.2701,0.3611,dead,私は光の墓標になった。
17,Proxima Centauri,0.9404,0.0,0.7365,alive,赤くなったのは、燃え尽きた証だ。
17,Vega,0.0,0.4186,0.1769,dead,私は光の墓標になった。
17,Vega,0.4708,0.0,0.433,alive,私はもう爆発しない。
17,Spica,0.0,0.1274,0.1219,dead,私は速すぎた。だから先に終わる。
17,Rigel,0.0,0.0,0.3097,dead,私は速すぎた。だから先に終わる。
17,Bellatrix,0.0,0.0,0.7656,dead,私は速すぎた。だから先に終わる。
17,Sirius,0.3303,0.9497,0.1522,alive,私はもう爆発しない。
17,Altair,0.0,0.8908,0.0868,dead,私は光の墓標になった。
18,Vega,0.2524,0.0,0.6445,alive,私はもう爆発しない。
