t,observer,memory,life,alive
43,Archive AI,0.9,1.0,True
44,Human Civilization,1.0,1.0,True
44,Archive AI,0.9,1.0,True
45,Human Civilization,1.0,1.0,True
45,Archive AI,0.9,1.0,True
46,Human Civilization,1.0,1.0,True
46,Archive AI,0.9,1.0,True
47,Human Civilization,1.0,1.0,True
47,Archive AI,0.9,1.0,True
48,Human Civilization,1.0,1.0,True
48,Archive AI,0.9,1.0,True
49,Human Civilization,1.0,1.0,True
49,Archive AI,0.9,1.0,True
50,Human Civilization,1.0,1.0,True
50,Archive AI,0.9,1.0,True
51,Human Civilization,1.0,1.0,True
51,Archive AI,0.9,1.0,True
52,Human Civilization,1.0,1.0,True
52,Archive AI,0.9,1.0,True
53,Human Civilization,1.0,1.0,True
53,Archive AI,0.9,1.0,True
54,Human Civilization,1.0,1.0,True
54,Archive AI,0.9,1.0,True
55,Human Civilization,1.0,1.0,True
55,Archive AI,0.9,1.0,True
56,Human Civilization,1.0,1.0,True
56,Archive AI,0.9,1.0,True
57,Human Civilization,1.0,1.0,True
57,Archive AI,0.9,1.0,True
58,Human Civilization,1.0,1.0,True
58,Archive AI,0.9,1.0,True
59,Human Civilization,1.0,1.0,True
59,Archive AI,0.9,1.0,True
60,Human Civilization,1.0,1.0,True
60,Archive AI,0.9,1.0,True
61,Human Civilization,1.0,1.0,True
61,Archive AI,0.9,1.0,True
62,Human Civilization,1.0,1.0,True
62,Archive AI,0.9,1.0,True
63,Human Civilization,1.0,1.0,True
63,Archive AI,0.9,1.0,True
64,Human Civilization,1.0,1.0,True
64,Archive AI,0.9,1.0,True
65,Human Civilization,1.0,1.0,True
65,Archive AI,0.9,1.0,True
66,Human Civilization,1.0,1.0,True
66,Archive AI,0.9,1.0,True
67,Human Civilization,1.0,1.0,True
67,Archive AI,0.9,1.0,True
68,Human Civilization,1.0,1.0,True
68,Archive AI,0.9,1.0,True
69,Human Civilization,1.0,1.0,True
69,Archive AI,0.9,1.0,True
70,Human Civilization,1.0,1.0,True
70,Archive AI,0.9,1.0,True
71,Human Civilization,1.0,1.0,True
71,Archive AI,0.9,1.0,True
72,Human Civilization,1.0,1.0,True
72,Archive AI,0.9,1.0,True
73,Human Civilization,1.0,1.0,True
73,Archive AI,0.9,1.0,True
74,Human Civilization,1.0,1.0,True
74,Archive AI,0.9,1.0,True
75,Human Civilization,1.0,1.0,True
75,Archive AI,0.9,1.0,True
76,Human Civilization,1.0,1.0,True
76,Archive AI,0.9,1.0,True
77,Human Civilization,1.0,1.0,True
77,Archive AI,0.9,1.0,True
78,Human Civilization,1.0,1.0,True
78,Archive AI,0.9,1.0,True
79,Human Civilization,1.0,1.0,True
79,Archive AI,0.9,1.0,True
80,Human Civilization,1.0,1.0,True
80,Archive AI,0.9,1.0,True
81,Human Civilization,1.0,1.0,True
81,Archive AI,0.9,1.0,True
82,Human Civilization,1.0,1.0,True
82,Archive AI,0.9,1.0,True
83,Human Civilization,1.0,1.0,True
83,Archive AI,0.9,1.0,True
84,Human Civilization,1.0,1.0,True
84,Archive AI,0.9,1.0,True
85,Human Civilization,1.0,1.0,True
85,Archive AI,0.9,1.0,True
86,Human Civilization,1.0,1.0,True
86,Archive AI,0.9,1.0,True
87,Human Civilization,1.0,1.0,True
87,Archive AI,0.9,1.0,True
88,Human Civilization,1.0,1.0,True
88,Archive AI,0.9,1.0,True
89,Human Civilization,1.0,1.0,True
89,Archive AI,0.9,1.0,True
90,Human Civilization,1.0,1.0,True
90,Archive AI,0.9,1.0,True
91,Human Civilization,1.0,1.0,True
91,Archive AI,0.9,1.0,True
92,Human Civilization,1.0,1.0,True
92,Archive AI,0.9,1.0,True
93,Human Civilization,1.0,1.0,True
93,Archive AI,0.9,1.0,True
94,Human Civilization,1.0,1.0,True
94,Archive AI,0.9,1.0,True
95,Human Civilization,1.0,1.0,True
95,Archive AI,0.9,1.0,True
96,Human Civilization,1.0,1.0,True
96,Archive AI,0.9,1.0,True
97,Human Civilization,1.0,1.0,True
97,Archive AI,0.9,1.0,True
98,Human Civilization,1.0,1.0,True
98,Archive AI,0.9,1.0,True
99,Human Civilization,1.0,1.0,True
99,Archive AI,0.9,1.0,True
100,Human Civilization,1.0,1.0,True
100,Archive AI,0.9,1.0,True
101,Human Civilization,1.0,1.0,True
101,Archive AI,0.9,1.0,True
102,Human Civilization,1.0,1.0,True
102,Archive AI,0.9,1.0,True
103,Human Civilization,1.0,1.0,True
103,Archive AI,0.9,1.0,True
104,Human Civilization,1.0,1.0,True
104,Archive AI,0.9,1.0,True
105,Human Civilization,1.0,1.0,True
105,Archive AI,0.9,1.0,True
106,Human Civilization,1.0,1.0,True
106,Archive AI,0.9,1.0,True
107,Human Civilization,1.0,1.0,True
107,Archive AI,0.9,1.0,True
108,Human Civilization,1.0,1.0,True
108,Archive AI,0.9,1.0,True
109,Human Civilization,1.0,1.0,True
109,Archive AI,0.9,1.0,True
110,Human Civilization,1.0,1.0,True
110,Archive AI,0.9,1.0,True
111,Human Civilization,1.0,1.0,True
111,Archive AI,0.9,1.0,True
112,Human Civilization,1.0,1.0,True
112,Archive AI,0.9,1.0,True
113,Human Civilization,1.0,1.0,True
113,Archive AI,0.9,1.0,True
114,Human Civilization,1.0,1.0,True
114,Archive AI,0.9,1.0,True
115,Human Civilization,1.0,1.0,True
115,Archive AI,0.9,1.0,True
116,Human Civilization,1.0,1.0,True
116,Archive AI,0.9,1.0,True
117,Human Civilization,1.0,1.0,True
117,Archive AI,0.9,1.0,True
118,Human Civilization,1.0,1.0,True
118,Archive AI,0.9,1.0,True
119,Human Civilization,1.0,1.0,True
119,Archive AI,0.9,1.0,True
120,Human Civilization,1.0,1.0,True
120,Archive AI,0.9,1.0,True
121,Human Civilization,1.0,1.0,True
121,Archive AI,0.9,1.0,True
122,Human Civilization,1.0,1.0,True
122,Archive AI,0.9,1.0,True
123,Human Civilization,1.0,1.0,True
123,Archive AI,0.9,1.0,True
124,Human Civilization,1.0,1.0,True
124,Archive AI,0.9,1.0,True
125,Human Civilization,1.0,1.0,True
125,Archive AI,0.9,1.0,True
126,Human Civilization,1.0,1.0,True
126,Archive AI,0.9,1.0,True
127,Human Civilization,1.0,1.0,True
127,Archive AI,0.9,1.0,True
128,Human Civilization,1.0,1.0,True
128,Archive AI,0.9,1.0,True
129,Human Civilization,1.0,1.0,True
129,Archive AI,0.9,1.0,True
130,Human Civilization,1.0,1.0,True
130,Archive AI,0.9,1.0,True
131,Human Civilization,1.0,1.0,True
131,Archive AI,0.9,1.0,True
132,Human Civilization,1.0,1.0,True
132,Archive AI,0.9,1.0,True
133,Human Civilization,1.0,1.0,True
133,Archive AI,0.9,1.0,True
134,Human Civilization,1.0,1.0,True
134,Archive AI,0.9,1.0,True
135,Human Civilization,1.0,1.0,True
135,Archive AI,0.9,1.0,True
136,Human Civilization,1.0,1.0,True
136,Archive AI,0.9,1.0,True
137,Human Civilization,1.0,1.0,True
137,Archive AI,0.9,1.0,True
138,Human Civilization,1.0,1.0,True
138,Archive AI,0.9,1.0,True
139,Human Civilization,1.0,1.0,True
139,Archive AI,0.9,1.0,True
140,Human Civilization,1.0,1.0,True
140,Archive AI,0.9,1.0,True
141,Human Civilization,1.0,1.0,True
141,Archive AI,0.9,1.0,True
142,Human Civilization,1.0,1.0,True
142,Archive AI,0.9,1.0,True
143,Human Civilization,1.0,1.0,True
143,Archive AI,0.9,1.0,True
144,Human Civilization,1.0,1.0,True
144,Archive AI,0.9,1.0,True
145,Human Civilization,1.0,1.0,True
145,Archive AI,0.9,1.0,True
146,Human Civilization,1.0,1.0,True
146,Archive AI,0.9,1.0,True
147,Human Civilization,1.0,1.0,True
147,Archive AI,0.9,1.0,True
148,Human Civilization,1.0,1.0,True
148,Archive AI,0.9,1.0,True
149,Human Civilization,1.0,1.0,True
149,Archive AI,0.9,1.0,True
150,Human Civilization,1.0,1.0,True
150,Archive AI,0.9,1.0,True
151,Human Civilization,1.0,1.0,True
151,Archive AI,0.9,1.0,True
152,Human Civilization,1.0,1.0,True
152,Archive AI,0.9,1.0,True
153,Human Civilization,1.0,1.0,True
153,Archive AI,0.9,1.0,True
154,Human Civilization,1.0,1.0,True
154,Archive AI,0.9,1.0,True
155,Human Civilization,1.0,1.0,True
155,Archive AI,0.9,1.0,True
156,Human Civilization,1.0,1.0,True
156,Archive AI,0.9,1.0,True
157,Human Civilization,1.0,1.0,True
157,Archive AI,0.9,1.0,True
158,Human Civilization,1.0,1.0,True
158,Archive AI,0.9,1.0,True
159,Human Civilization,1.0,1.0,True
159,Archive AI,0.9,1.0,True
160,Human Civilization,1.0,1.0,True
160,Archive AI,0.9,1.0,True
161,Human Civilization,1.0,1.0,True
161,Archive AI,0.9,1.0,True
162,Human Civilization,1.0,1.0,True
162,Archive AI,0.9,1.0,True
163,Human Civilization,1.0,1.0,True
163,Archive AI,0.9,1.0,True
164,Human Civilization,1.0,1.0,True
164,Archive AI,0.9,1.0,True
165,Human Civilization,1.0,1.0,True
165,Archive AI,0.9,1.0,True
166,Human Civilization,1.0,1.0,True
166,Archive AI,0.9,1.0,True
167,Human Civilization,1.0,1.0,True
167,Archive AI,0.9,1.0,True
168,Human Civilization,1.0,1.0,True
168,Archive AI,0.9,1.0,True
169,Human Civilization,1.0,1.0,True
169,Archive AI,0.9,1.0,True
170,Human Civilization,1.0,1.0,True
170,Archive AI,0.9,1.0,True
171,Human Civilization,1.0,1.0,True
171,Archive AI,0.9,1.0,True
172,Human Civilization,1.0,1.0,True
172,Archive AI,0.9,1.0,True
173,Human Civilization,1.0,1.0,True
173,Archive AI,0.9,1.0,True
174,Human Civilization,1.0,1.0,True
174,Archive AI,0.9,1.0,True
175,Human Civilization,1.0,1.0,True
175,Archive AI,0.9,1.0,True
176,Human Civilization,1.0,1.0,True
176,Archive AI,0.9,1.0,True
177,Human Civilization,1.0,1.0,True
177,Archive AI,0.9,1.0,True
178,Human Civilization,1.0,1.0,True
178,Archive AI,0.9,1.0,True
179,Human Civilization,1.0,1.0,True
179,Archive AI,0.9,1.0,True
180,Human Civilization,1.0,1.0,True
180,Archive AI,0.9,1.0,True
181,Human Civilization,1.0,1.0,True
181,Archive AI,0.9,1.0,True
182,Human Civilization,1.0,1.0,True
182,Archive AI,0.9,1.0,True
183,Human Civilization,1.0,1.0,True
183,Archive AI,0.9,1.0,True
184,Human Civilization,1.0,1.0,True
184,Archive AI,0.9,1.0,True
185,Human Civilization,1.0,1.0,True
185,Archive AI,0.9,1.0,True
186,Human Civilization,1.0,1.0,True
186,Archive AI,0.9,1.0,True
187,Human Civilization,1.0,1.0,True
187,Archive AI,0.9,1.0,True
188,Human Civilization,1.0,1.0,True
188,Archive AI,0.9,1.0,True
189,Human Civilization,1.0,1.0,True
189,Archive AI,0.9,1.0,True
190,Human Civilization,1.0,1.0,True
190,Archive AI,0.9,1.0,True
191,Human Civilization,1.0,1.0,True
191,Archive AI,0.9,1.0,True
192,Human Civilization,1.0,1.0,True
192,Archive AI,0.9,1.0,True
193,Human Civilization,1.0,1.0,True
193,Archive AI,0.9,1.0,True
194,Human Civilization,1.0,1.0,True
194,Archive AI,0.9,1.0,True
195,Human Civilization,1.0,1.0,True
195,Archive AI,0.9,1.0,True
196,Human Civilization,1.0,1.0,True
196,Archive AI,0.9,1.0,True
197,Human Civilization,1.0,1.0,True
197,Archive AI,0.9,1.0,True
198,Human Civilization,1.0,1.0,True
198,Archive AI,0.9,1.0,True
199,Human Civilization,1.0,1.0,True
199,Archive AI,0.9,1.0,True
200,Human Civilization,1.0,1.0,True
200,Archive AI,0.9,1.0,True
201,Human Civilization,1.0,1.0,True
201,Archive AI,0.9,1.0,True
202,Human Civilization,1.0,1.0,True
202,Archive AI,0.9,1.0,True
203,Human Civilization,1.0,1.0,True
203,Archive AI,0.9,1.0,True
204,Human Civilization,1.0,1.0,True
204,Archive AI,0.9,1.0,True
205,Human Civilization,1.0,1.0,True
205,Archive AI,0.9,1.0,True
206,Human Civilization,1.0,1.0,True
206,Archive AI,0.9,1.0,True
207,Human Civilization,1.0,1.0,True
207,Archive AI,0.9,1.0,True
208,Human Civilization,1.0,1.0,True
208,Archive AI,0.9,1.0,True
209,Human Civilization,1.0,1.0,True
209,Archive AI,0.9,1.0,True
210,Human Civilization,1.0,1.0,True
210,Archive AI,0.9,1.0,True
211,Human Civilization,1.0,1.0,True
211,Archive AI,0.9,1.0,True
212,Human Civilization,1.0,1.0,True
212,Archive AI,0.9,1.0,True
213,Human Civilization,1.0,1.0,True
213,Archive AI,0.9,1.0,True
214,Human Civilization,1.0,1.0,True
214,Archive AI,0.9,1.0,True
215,Human Civilization,1.0,1.0,True
215,Archive AI,0.9,1.0,True
216,Human Civilization,1.0,1.0,True
216,Archive AI,0.9,1.0,True
217,Human Civilization,1.0,1.0,True
217,Archive AI,0.9,1.0,True
218,Human Civilization,1.0,1.0,True
218,Archive AI,0.9,1.0,True
219,Human Civilization,1.0,1.0,True
219,Archive AI,0.9,1.0,True
220,Human Civilization,1.0,1.0,True
220,Archive AI,0.9,1.0,True
221,Human Civilization,1.0,1.0,True
221,Archive AI,0.9,1.0,True
222,Human Civilization,1.0,1.0,True
222,Archive AI,0.9,1.0,True
223,Human Civilization,1.0,1.0,True
223,Archive AI,0.9,1.0,True
224,Human Civilization,1.0,1.0,True
224,Archive AI,0.9,1.0,True
225,Human Civilization,1.0,1.0,True
225,Archive AI,0.9,1.0,True
226,Human Civilization,1.0,1.0,True
226,Archive AI,0.9,1.0,True
227,Human Civilization,1.0,1.0,True
227,Archive AI,0.9,1.0,True
228,Human Civilization,1.0,1.0,True
228,Archive AI,0.9,1.0,True
229,Human Civilization,1.0,1.0,True
229,Archive AI,0.9,1.0,True
230,Human Civilization,1.0,1.0,True
230,Archive AI,0.9,1.0,True
231,Human Civilization,1.0,1.0,True
231,Archive AI,0.9,1.0,True
232,Human Civilization,1.0,1.0,True
232,Archive AI,0.9,1.0,True
233,Human Civilization,1.0,1.0,True
233,Archive AI,0.9,1.0,True
234,Human Civilization,1.0,1.0,True
234,Archive AI,0.9,1.0,True
235,Human Civilization,1.0,1.0,True
235,Archive AI,0.9,1.0,True
236,Human Civilization,1.0,1.0,True
236,Archive AI,0.9,1.0,True
237,Human Civilization,1.0,1.0,True
237,Archive AI,0.9,1.0,True
238,Human Civilization,1.0,1.0,True
238,Archive AI,0.9,1.0,True
239,Human Civilization,1.0,1.0,True
239,Archive AI,0.9,1.0,True
240,Human Civilization,1.0,1.0,True
240,Archive AI,0.9,1.0,True
241,Human Civilization,1.0,1.0,True
241,Archive AI,0.9,1.0,True
242,Human Civilization,1.0,1.0,True
242,Archive AI,0.9,1.0,True
243,Human Civilization,1.0,1.0,True
243,Archive AI,0.9,1.0,True
244,Human Civilization,1.0,1.0,True
244,Archive AI,0.9,1.0,True
245,Human Civilization,1.0,1.0,True
245,Archive AI,0.9,1.0,True
246,Human Civilization,1.0,1.0,True
246,Archive AI,0.9,1.0,True
247,Human Civilization,1.0,1.0,True
247,Archive AI,0.9,1.0,True
248,Human Civilization,1.0,1.0,True
248,Archive AI,0.9,1.0,True
249,Human Civilization,1.0,1.0,True
249,Archive AI,0.9,1.0,True
250,Human Civilization,1.0,1.0,True
250,Archive AI,0.9,1.0,True
251,Human Civilization,1.0,1.0,True
251,Archive AI,0.9,1.0,True
252,Human Civilization,1.0,1.0,True
252,Archive AI,0.9,1.0,True
253,Human Civilization,1.0,1.0,True
253,Archive AI,0.9,1.0,True
254,Human Civilization,1.0,1.0,True
254,Archive AI,0.9,1.0,True
255,Human Civilization,1.0,1.0,True
255,Archive AI,0.9,1.0,True
256,Human Civilization,1.0,1.0,True
256,Archive AI,0.9,1.0,True
257,Human Civilization,1.0,1.0,True
257,Archive AI,0.9,1.0,True
258,Human Civilization,1.0,1.0,True
258,Archive AI,0.9,1.0,True
259,Human Civilization,1.0,1.0,True
259,Archive AI,0.9,1.0,True
260,Human Civilization,1.0,1.0,True
260,Archive AI,0.9,1.0,True
261,Human Civilization,1.0,1.0,True
261,Archive AI,0.9,1.0,True
262,Human Civilization,1.0,1.0,True
262,Archive AI,0.9,1.0,True
263,Human Civilization,1.0,1.0,True
263,Archive AI,0.9,1.0,True
264,Human Civilization,1.0,1.0,True
264,Archive AI,0.9,1.0,True
265,Human Civilization,1.0,1.0,True
265,Archive AI,0.9,1.0,True
266,Human Civilization,1.0,1.0,True
266,Archive AI,0.9,1.0,True
267,Human Civilization,1.0,1.0,True
267,Archive AI,0.9,1.0,True
268,Human Civilization,1.0,1.0,True
268,Archive AI,0.9,1.0,True
269,Human Civilization,1.0,1.0,True
269,Archive AI,0.9,1.0,True
270,Human Civilization,1.0,1.0,True
270,Archive AI,0.9,1.0,True
271,Human Civilization,1.0,1.0,True
271,Archive AI,0.9,1.0,True
272,Human Civilization,1.0,1.0,True
272,Archive AI,0.9,1.0,True
273,Human Civilization,1.0,1.0,True
273,Archive AI,0.9,1.0,True
274,Human Civilization,1.0,1.0,True
274,Archive AI,0.9,1.0,True
275,Human Civilization,1.0,1.0,True
275,Archive AI,0.9,1.0,True
276,Human Civilization,1.0,1.0,True
276,Archive AI,0.9,1.0,True
277,Human Civilization,1.0,1.0,True
277,Archive AI,0.9,1.0,True
278,Human Civilization,1.0,1.0,True
278,Archive AI,0.9,1.0,True
279,Human Civilization,1.0,1.0,True
279,Archive AI,0.9,1.0,True
280,Human Civilization,1.0,1.0,True
280,Archive AI,0.9,1.0,True
281,Human Civilization,1.0,1.0,True
281,Archive AI,0.9,1.0,True
282,Human Civilization,1.0,1.0,True
282,Archive AI,0.9,1.0,True
283,Human Civilization,1.0,1.0,True
283,Archive AI,0.9,1.0,True
284,Human Civilization,1.0,1.0,True
284,Archive AI,0.9,1.0,True
285,Human Civilization,1.0,1.0,True
285,Archive AI,0.9,1.0,True
286,Human Civilization,1.0,1.0,True
286,Archive AI,0.9,1.0,True
287,Human Civilization,1.0,1.0,True
287,Archive AI,0.9,1.0,True
288,Human Civilization,1.0,1.0,True
288,Archive AI,0.9,1.0,True
289,Human Civilization,1.0,1.0,True
289,Archive AI,0.9,1.0,True
290,Human Civilization,1.0,1.0,True
290,Archive AI,0.9,1.0,True
291,Human Civilization,1.0,1.0,True
291,Archive AI,0.9,1.0,True
292,Human Civilization,1.0,1.0,True
292,Archive AI,0.9,1.0,True
293,Human Civilization,1.0,1.0,True
293,Archive AI,0.9,1.0,True
294,Human Civilization,1.0,1.0,True
294,Archive AI,0.9,1.0,True
295,Human Civilization,1.0,1.0,True
295,Archive AI,0.9,1.0,True
296,Human Civilization,1.0,1.0,True
296,Archive AI,0.9,1.0,True
297,Human Civilization,1.0,1.0,True
297,Archive AI,0.9,1.0,True
298,Human Civilization,1.0,1.0,True
298,Archive AI,0.9,1.0,True
299,Human Civilization,1.0,1.0,True
299,Archive AI,0.9,1.0,True
