t,real_name,P,R,Xi,death_type,narration
1,Alpha Centauri A,0.9582,0.0,0.0435,alive,私は特別ではない。ただ、長く続くだけだ。
1,Vega,0.3518,0.8175,0.1539,alive,私は失ったあとで、やっと安定した。
1,Sirius,0.7876,0.0,0.357,alive,私はもう爆発しない。
1,Rigel,0.3119,0.0,0.3119,alive,青は若さの色ではなく、余命の短さの色だ。
1,Altair,0.113,0.1155,0.8354,alive,私はもう爆発しない。
1,Vega,0.0,0.0,0.1818,dead,私は光の墓標になった。
1,Altair,0.0158,0.0,0.286,alive,私はもう爆発しない。
1,Spica,0.5846,0.0,0.1755,alive,私は生まれた瞬間から、燃えすぎていた。
1,Spica,0.3846,0.0,0.1334,alive,私は生まれた瞬間から、燃えすぎていた。
1,Spica,0.0,0.1872,0.476,dead,私は速すぎた。だから先に終わる。
1,Vega,0.5813,0.0,0.2966,alive,私は失ったあとで、やっと安定した。
1,Altair,0.379,0.0,0.5811,alive,私は失ったあとで、やっと安定した。
1,Vega,0.768,0.0,0.4029,alive,私は失ったあとで、やっと安定した。
1,Alpha Centauri A,0.0652,0.0,0.6474,alive,私は今日も、昨日と同じように燃えている。
1,Rigel,0.7116,0.1367,0.6766,alive,私は生まれた瞬間から、燃えすぎていた。
1,Altair,0.1277,0.0,0.4937,alive,私はもう爆発しない。
2,Alpha Centauri A,0.2726,0.225,0.4912,alive,私は今日も、昨日と同じように燃えている。
2,Alpha Centauri A,0.96,0.0,0.5828,alive,私は特別ではない。ただ、長く続くだけだ。
2,Vega,0.7213,0.9247,0.4123,alive,私は失ったあとで、やっと安定した。
2,Alpha Centauri A,0.5915,0.9285,0.467,alive,私は今日も、昨日と同じように燃えている。
2,Alpha Centauri A,0.9557,0.0,0.0367,alive,私は特別ではない。ただ、長く続くだけだ。
2,Vega,0.2711,0.8164,0.2349,alive,私は失ったあとで、やっと安定した。
2,Sirius,0.716,0.0,0.2827,alive,私はもう爆発しない。
2,Rigel,0.1727,0.0,0.1742,alive,私は生まれた瞬間から、燃えすぎていた。
2,Altair,0.1066,0.1154,0.8412,alive,私は失ったあとで、やっと安定した。
2,Vega,0.0,0.0,0.1805,dead,私は光の墓標になった。
2,Altair,0.0,0.0,0.3008,dead,私は光の墓標になった。
2,Spica,0.4619,0.0,0.2993,alive,私は生まれた瞬間から、燃えすぎていた。
2,Spica,0.2898,0.0,0.2292,alive,私は生まれた瞬間から、燃えすぎていた。
2,Spica,0.0,0.1869,0.4752,dead,私は速すぎた。だから先に終わる。
2,Vega,0.5767,0.0,0.3032,alive,私はもう爆発しない。
2,Altair,0.3723,0.0,0.5885,alive,私は失ったあとで、やっと安定した。
2,Vega,0.7448,0.0,0.3772,alive,私は失ったあとで、やっと安定した。
2,Alpha Centauri A,0.0646,0.0,0.6468,alive,私は今日も、昨日と同じように燃えている。
2,Rigel,0.5984,0.1367,0.5614,alive,青は若さの色ではなく、余命の短さの色だ。
2,Altair,0.1052,0.0,0.5155,alive,私はもう爆発しない。
3,Alpha Centauri A,0.2718,0.225,0.4921,alive,私は今日も、昨日と同じように燃えている。
3,Alpha Centauri A,0.9583,0.0,0.5774,alive,私は今日も、昨日と同じように燃えている。
3,Vega,0.706,0.9243,0.394,alive,私は失ったあとで、やっと安定した。
3,Alpha Centauri A,0.5899,0.9289,0.4629,alive,私は特別ではない。ただ、長く続くだけだ。
3,Alpha Centauri A,0.9533,0.0,0.0299,alive,私は特別ではない。ただ、長く続くだけだ。
3,Vega,0.1903,0.8161,0.3154,alive,私は失ったあとで、やっと安定した。
3,Sirius,0.6444,0.0,0.2088,alive,私は失ったあとで、やっと安定した。
3,Rigel,0.0335,0.0,0.0375,alive,私は生まれた瞬間から、燃えすぎていた。
3,Altair,0.1001,0.1152,0.8468,alive,私は失ったあとで、やっと安定した。
3,Vega,0.0,0.0,0.1789,dead,私は光の墓標になった。
3,Altair,0.0,0.0,0.2994,dead,私は光の墓標になった。
3,Spica,0.3391,0.0,0.4226,alive,私は生まれた瞬間から、燃えすぎていた。
3,Spica,0.195,0.0,0.3237,alive,私は生まれた瞬間から、燃えすぎていた。
3,Spica,0.0,0.1867,0.4738,dead,私は速すぎた。だから先に終わる。
3,Vega,0.5721,0.0,0.3096,alive,私はもう爆発しない。
3,Altair,0.3656,0.0,0.5958,alive,私はもう爆発しない。
3,Vega,0.7216,0.0,0.3519,alive,私はもう爆発しない。
3,Alpha Centauri A,0.064,0.0,0.6463,alive,私は特別ではない。ただ、長く続くだけだ。
3,Rigel,0.4851,0.1367,0.4476,alive,青は若さの色ではなく、余命の短さの色だ。
3,Altair,0.0828,0.0,0.5375,alive,私は失ったあとで、やっと安定した。
4,Alpha Centauri A,0.2709,0.225,0.493,alive,私は特別ではない。ただ、長く続くだけだ。
4,Alpha Centauri A,0.9566,0.0,0.571,alive,私は特別ではない。ただ、長く続くだけだ。
4,Vega,0.6907,0.9245,0.376,alive,私は失ったあとで、やっと安定した。
4,Alpha Centauri A,0.5882,0.9293,0.459,alive,私は今日も、昨日と同じように燃えている。
4,Alpha Centauri A,0.9508,0.0,0.0231,alive,私は特別ではない。ただ、長く続くだけだ。
4,Vega,0.1095,0.8161,0.3952,alive,私は失ったあとで、やっと安定した。
4,Sirius,0.5728,0.0,0.1353,alive,私はもう爆発しない。
4,Rigel,0.0,0.0,0.0398,dead,私は速すぎた。だから先に終わる。
4,Altair,0.0937,0.1152,0.8524,alive,私はもう爆発しない。
4,Vega,0.0,0.0,0.1781,dead,私は光の墓標になった。
4,Altair,0.0,0.0,0.2983,dead,私は光の墓標になった。
4,Spica,0.2164,0.0,0.5453,alive,青は若さの色ではなく、余命の短さの色だ。
4,Spica,0.1001,0.0,0.4183,alive,青は若さの色ではなく、余命の短さの色だ。
4,Spica,0.0,0.1867,0.4724,dead,私は速すぎた。だから先に終わる。
4,Vega,0.5675,0.0,0.3162,alive,私はもう爆発しない。
4,Altair,0.3589,0.0,0.6031,alive,私は失ったあとで、やっと安定した。
4,Vega,0.6984,0.0,0.3262,alive,私はもう爆発しない。
4,Alpha Centauri A,0.0635,0.0,0.6457,alive,私は今日も、昨日と同じように燃えている。
4,Rigel,0.3719,0.1366,0.3344,alive,私は生まれた瞬間から、燃えすぎていた。
4,Altair,0.0604,0.0,0.5594,alive,私はもう爆発しない。
5,Alpha Centauri A,0.2701,0.2251,0.494,alive,私は特別ではない。ただ、長く続くだけだ。
5,Alpha Centauri A,0.9549,0.0,0.5649,alive,私は今日も、昨日と同じように燃えている。
5,Vega,0.6755,0.9244,0.3578,alive,私は失ったあとで、やっと安定した。
5,Alpha Centauri A,0.5866,0.9296,0.4554,alive,私は特別ではない。ただ、長く続くだけだ。
5,Alpha Centauri A,0.9483,0.0,0.0164,alive,私は特別ではない。ただ、長く続くだけだ。
5,Vega,0.0288,0.8163,0.4745,alive,私はもう爆発しない。
5,Sirius,0.5013,0.0,0.0627,alive,私はもう爆発しない。
5,Rigel,0.0,0.0,0.0389,dead,私は速すぎた。だから先に終わる。
5,Altair,0.0872,0.1152,0.858,alive,私は失ったあとで、やっと安定した。
5,Vega,0.0,0.0,0.1774,dead,私は光の墓標になった。
5,Altair,0.0,0.0,0.2976,dead,私は光の墓標になった。
5,Spica,0.0936,0.0,0.6673,alive,青は若さの色ではなく、余命の短さの色だ。
5,Spica,0.0053,0.0,0.512,alive,私は生まれた瞬間から、燃えすぎていた。
5,Spica,0.0,0.1867,0.4715,dead,私は速すぎた。だから先に終わる。
5,Vega,0.5629,0.0,0.3228,alive,私はもう爆発しない。
5,Altair,0.3523,0.0,0.6104,alive,私はもう爆発しない。
5,Vega,0.6753,0.0,0.3008,alive,私はもう爆発しない。
5,Alpha Centauri A,0.0629,0.0,0.6453,alive,私は今日も、昨日と同じように燃えている。
5,Rigel,0.2587,0.1364,0.2222,alive,私は生まれた瞬間から、燃えすぎていた。
5,Altair,0.038,0.0,0.5812,alive,私はもう爆発しない。
6,Alpha Centauri A,0.2692,0.2251,0.4951,alive,私は特別ではない。ただ、長く続くだけだ。
6,Alpha Centauri A,0.9533,0.0,0.559,alive,私は特別ではない。ただ、長く続くだけだ。
6,Vega,0.6602,0.9247,0.3404,alive,私は失ったあとで、やっと安定した。
6,Alpha Centauri A,0.585,0.9294,0.4523,alive,私は特別ではない。ただ、長く続くだけだ。
6,Alpha Centauri A,0.9458,0.0,0.0097,alive,私は特別ではない。ただ、長く続くだけだ。
6,Vega,0.0,0.8166,0.5024,dead,私は光の墓標になった。
6,Sirius,0.4297,0.0,0.0687,alive,私は失ったあとで、やっと安定した。
6,Rigel,0.0,0.0,0.0375,dead,私は速すぎた。だから先に終わる。
6,Altair,0.0808,0.1151,0.8635,alive,私は失ったあとで、やっと安定した。
6,Vega,0.0,0.0,0.1761,dead,私は光の墓標になった。
6,Altair,0.0,0.0,0.2959,dead,私は光の墓標になった。
6,Spica,0.0,0.0,0.7599,dead,私は速すぎた。だから先に終わる。
6,Spica,0.0,0.0,0.516,dead,私は速すぎた。だから先に終わる。
6,Spica,0.0,0.1866,0.4705,dead,私は速すぎた。だから先に終わる。
6,Vega,0.5583,0.0,0.3291,alive,私は失ったあとで、やっと安定した。
6,Altair,0.3456,0.0,0.6177,alive,私はもう爆発しない。
6,Vega,0.6521,0.0,0.275,alive,私はもう爆発しない。
6,Alpha Centauri A,0.0623,0.0,0.6453,alive,私は今日も、昨日と同じように燃えている。
6,Rigel,0.1454,0.1363,0.1101,alive,青は若さの色ではなく、余命の短さの色だ。
6,Altair,0.0156,0.0,0.6024,alive,私は失ったあとで、やっと安定した。
7,Alpha Centauri A,0.2684,0.225,0.4959,alive,私は今日も、昨日と同じように燃えている。
7,Alpha Centauri A,0.9516,0.0,0.5535,alive,私は特別ではない。ただ、長く続くだけだ。
7,Vega,0.6449,0.9239,0.3229,alive,私は失ったあとで、やっと安定した。
7,Alpha Centauri A,0.5833,0.9287,0.4489,alive,私は今日も、昨日と同じように燃えている。
7,Alpha Centauri A,0.9433,0.0,0.0029,alive,私は今日も、昨日と同じように燃えている。
7,Vega,0.0,0.8156,0.5009,dead,私は光の墓標になった。
7,Sirius,0.3581,0.0,0.1416,alive,私は失ったあとで、やっと安定した。
7,Rigel,0.0,0.0,0.0366,dead,私は速すぎた。だから先に終わる。
7,Altair,0.0743,0.1152,0.869,alive,私はもう爆発しない。
7,Vega,0.0,0.0,0.1754,dead,私は光の墓標になった。
7,Altair,0.0,0.0,0.2943,dead,私は光の墓標になった。
7,Spica,0.0,0.0,0.7588,dead,私は速すぎた。だから先に終わる。
7,Spica,0.0,0.0,0.5148,dead,私は速すぎた。だから先に終わる。
7,Spica,0.0,0.1865,0.4697,dead,私は速すぎた。だから先に終わる。
7,Vega,0.5537,0.0,0.3355,alive,私はもう爆発しない。
7,Altair,0.3389,0.0,0.6248,alive,私は失ったあとで、やっと安定した。
7,Vega,0.6289,0.0,0.2493,alive,私は失ったあとで、やっと安定した。
7,Alpha Centauri A,0.0618,0.0,0.6447,alive,私は今日も、昨日と同じように燃えている。
7,Rigel,0.0322,0.1362,0.0869,alive,私は生まれた瞬間から、燃えすぎていた。
7,Altair,0.0,0.0,0.6164,dead,私は光の墓標になった。
8,Alpha Centauri A,0.2676,0.2251,0.4968,alive,私は特別ではない。ただ、長く続くだけだ。
8,Alpha Centauri A,0.9499,0.0,0.5478,alive,私は特別ではない。ただ、長く続くだけだ。
8,Vega,0.6296,0.9236,0.3053,alive,私は失ったあとで、やっと安定した。
8,Alpha Centauri A,0.5817,0.9285,0.4451,alive,私は特別ではない。ただ、長く続くだけだ。
8,Alpha Centauri A,0.9409,0.0,0.0073,alive,私は特別ではない。ただ、長く続くだけだ。
8,Vega,0.0,0.8156,0.4999,dead,私は光の墓標になった。
8,Sirius,0.2865,0.0,0.2136,alive,私は失ったあとで、やっと安定した。
8,Rigel,0.0,0.0,0.0363,dead,私は速すぎた。だから先に終わる。
8,Altair,0.0679,0.1152,0.8745,alive,私は失ったあとで、やっと安定した。
8,Vega,0.0,0.0,0.174,dead,私は光の墓標になった。
8,Altair,0.0,0.0,0.2933,dead,私は光の墓標になった。
8,Spica,0.0,0.0,0.7575,dead,私は速すぎた。だから先に終わる。
8,Spica,0.0,0.0,0.5141,dead,私は速すぎた。だから先に終わる。
8,Spica,0.0,0.1863,0.4688,dead,私は速すぎた。だから先に終わる。
8,Vega,0.5491,0.0,0.342,alive,私はもう爆発しない。
8,Altair,0.3323,0.0,0.632,alive,私は失ったあとで、やっと安定した。
8,Vega,0.6057,0.0,0.2246,alive,私はもう爆発しない。
8,Alpha Centauri A,0.0612,0.0,0.6443,alive,私は今日も、昨日と同じように燃えている。
8,Rigel,0.0,0.1362,0.1178,dead,私は速すぎた。だから先に終わる。
8,Altair,0.0,0.0,0.6155,dead,私は光の墓標になった。
9,Alpha Centauri A,0.2667,0.2251,0.4979,alive,私は特別ではない。ただ、長く続くだけだ。
9,Alpha Centauri A,0.9483,0.0,0.5416,alive,私は今日も、昨日と同じように燃えている。
9,Vega,0.6143,0.9234,0.288,alive,私はもう爆発しない。
9,Alpha Centauri A,0.58,0.9287,0.4421,alive,私は特別ではない。ただ、長く続くだけだ。
9,Alpha Centauri A,0.9384,0.0,0.0139,alive,私は今日も、昨日と同じように燃えている。
9,Vega,0.0,0.8149,0.4986,dead,私は光の墓標になった。
9,Sirius,0.2149,0.0,0.2849,alive,私は失ったあとで、やっと安定した。
9,Rigel,0.0,0.0,0.0347,dead,私は速すぎた。だから先に終わる。
9,Altair,0.0614,0.1151,0.88,alive,私はもう爆発しない。
9,Vega,0.0,0.0,0.1739,dead,私は光の墓標になった。
9,Altair,0.0,0.0,0.2919,dead,私は光の墓標になった。
9,Spica,0.0,0.0,0.7562,dead,私は速すぎた。だから先に終わる。
9,Spica,0.0,0.0,0.5133,dead,私は速すぎた。だから先に終わる。
9,Spica,0.0,0.1861,0.4682,dead,私は速すぎた。だから先に終わる。
9,Vega,0.5445,0.0,0.3484,alive,私は失ったあとで、やっと安定した。
9,Altair,0.3256,0.0,0.6391,alive,私はもう爆発しない。
9,Vega,0.5825,0.0,0.1995,alive,私はもう爆発しない。
9,Alpha Centauri A,0.0606,0.0,0.6438,alive,私は今日も、昨日と同じように燃えている。
9,Rigel,0.0,0.1362,0.1171,dead,私は速すぎた。だから先に終わる。
9,Altair,0.0,0.0,0.6142,dead,私は光の墓標になった。
10,Alpha Centauri A,0.2659,0.2249,0.499,alive,私は特別ではない。ただ、長く続くだけだ。
10,Alpha Centauri A,0.9466,0.0,0.5363,alive,私は特別ではない。ただ、長く続くだけだ。
10,Vega,0.599,0.9229,0.2714,alive,私はもう爆発しない。
10,Alpha Centauri A,0.5784,0.9279,0.4385,alive,私は今日も、昨日と同じように燃えている。
10,Alpha Centauri A,0.9359,0.0,0.0204,alive,私は今日も、昨日と同じように燃えている。
10,Vega,0.0,0.8146,0.4975,dead,私は光の墓標になった。
10,Sirius,0.1433,0.0,0.3562,alive,私はもう爆発しない。
10,Rigel,0.0,0.0,0.0346,dead,私は速すぎた。だから先に終わる。
10,Altair,0.0549,0.115,0.8854,alive,私はもう爆発しない。
10,Vega,0.0,0.0,0.1738,dead,私は光の墓標になった。
10,Altair,0.0,0.0,0.2901,dead,私は光の墓標になった。
10,Spica,0.0,0.0,0.7551,dead,私は速すぎた。だから先に終わる。
10,Spica,0.0,0.0,0.5117,dead,私は速すぎた。だから先に終わる。
10,Spica,0.0,0.1859,0.4668,dead,私は速すぎた。だから先に終わる。
10,Vega,0.5399,0.0,0.3546,alive,私はもう爆発しない。
10,Altair,0.3189,0.0,0.6462,alive,私は失ったあとで、やっと安定した。
10,Vega,0.5594,0.0,0.1744,alive,私は失ったあとで、やっと安定した。
10,Alpha Centauri A,0.06,0.0,0.6436,alive,私は特別ではない。ただ、長く続くだけだ。
10,Rigel,0.0,0.1361,0.116,dead,私は速すぎた。だから先に終わる。
10,Altair,0.0,0.0,0.6131,dead,私は光の墓標になった。
11,Alpha Centauri A,0.2651,0.2248,0.4998,alive,私は今日も、昨日と同じように燃えている。
11,Alpha Centauri A,0.9449,0.0,0.5309,alive,私は今日も、昨日と同じように燃えている。
11,Vega,0.5837,0.9216,0.2544,alive,私はもう爆発しない。
11,Alpha Centauri A,0.5768,0.9278,0.4353,alive,私は特別ではない。ただ、長く続くだけだ。
11,Alpha Centauri A,0.9334,0.0,0.0268,alive,私は今日も、昨日と同じように燃えている。
11,Vega,0.0,0.814,0.496,dead,私は光の墓標になった。
11,Sirius,0.0717,0.0,0.4268,alive,私は失ったあとで、やっと安定した。
11,Rigel,0.0,0.0,0.0343,dead,私は速すぎた。だから先に終わる。
11,Altair,0.0485,0.1149,0.8908,alive,私はもう爆発しない。
11,Vega,0.0,0.0,0.1728,dead,私は光の墓標になった。
11,Altair,0.0,0.0,0.2892,dead,私は光の墓標になった。
11,Spica,0.0,0.0,0.7536,dead,私は速すぎた。だから先に終わる。
11,Spica,0.0,0.0,0.5102,dead,私は速すぎた。だから先に終わる。
11,Spica,0.0,0.1859,0.4659,dead,私は速すぎた。だから先に終わる。
11,Vega,0.5353,0.0,0.3609,alive,私は失ったあとで、やっと安定した。
11,Altair,0.3122,0.0,0.6533,alive,私はもう爆発しない。
11,Vega,0.5362,0.0,0.1494,alive,私はもう爆発しない。
11,Alpha Centauri A,0.0595,0.0,0.643,alive,私は特別ではない。ただ、長く続くだけだ。
11,Rigel,0.0,0.136,0.1148,dead,私は速すぎた。だから先に終わる。
11,Altair,0.0,0.0,0.6122,dead,私は光の墓標になった。
12,Alpha Centauri A,0.2642,0.2248,0.5007,alive,私は特別ではない。ただ、長く続くだけだ。
12,Alpha Centauri A,0.9432,0.0,0.5254,alive,私は特別ではない。ただ、長く続くだけだ。
12,Vega,0.5685,0.9209,0.2374,alive,私はもう爆発しない。
12,Alpha Centauri A,0.5751,0.9273,0.432,alive,私は今日も、昨日と同じように燃えている。
12,Alpha Centauri A,0.9309,0.0,0.0333,alive,私は特別ではない。ただ、長く続くだけだ。
12,Vega,0.0,0.8141,0.4944,dead,私は光の墓標になった。
12,Sirius,0.0001,0.0,0.4971,alive,私は失ったあとで、やっと安定した。
12,Rigel,0.0,0.0,0.0328,dead,私は速すぎた。だから先に終わる。
12,Altair,0.042,0.1148,0.8961,alive,私は失ったあとで、やっと安定した。
12,Vega,0.0,0.0,0.172,dead,私は光の墓標になった。
12,Altair,0.0,0.0,0.2875,dead,私は光の墓標になった。
12,Spica,0.0,0.0,0.7521,dead,私は速すぎた。だから先に終わる。
12,Spica,0.0,0.0,0.5089,dead,私は速すぎた。だから先に終わる。
12,Spica,0.0,0.1857,0.4654,dead,私は速すぎた。だから先に終わる。
12,Vega,0.5307,0.0,0.3671,alive,私はもう爆発しない。
12,Altair,0.3056,0.0,0.6603,alive,私はもう爆発しない。
12,Vega,0.513,0.0,0.125,alive,私はもう爆発しない。
12,Alpha Centauri A,0.0589,0.0,0.6424,alive,私は特別ではない。ただ、長く続くだけだ。
12,Rigel,0.0,0.136,0.1132,dead,私は速すぎた。だから先に終わる。
12,Altair,0.0,0.0,0.6108,dead,私は光の墓標になった。
13,Alpha Centauri A,0.2634,0.2249,0.5018,alive,私は今日も、昨日と同じように燃えている。
13,Alpha Centauri A,0.9416,0.0,0.5196,alive,私は今日も、昨日と同じように燃えている。
13,Vega,0.5532,0.9203,0.2207,alive,私は失ったあとで、やっと安定した。
13,Alpha Centauri A,0.5735,0.9271,0.4287,alive,私は特別ではない。ただ、長く続くだけだ。
13,Alpha Centauri A,0.9284,0.0,0.0397,alive,私は特別ではない。ただ、長く続くだけだ。
13,Vega,0.0,0.8143,0.4928,dead,私は光の墓標になった。
13,Sirius,0.0,0.0,0.4966,dead,私は光の墓標になった。
13,Rigel,0.0,0.0,0.0313,dead,私は速すぎた。だから先に終わる。
13,Altair,0.0356,0.1148,0.9015,alive,私はもう爆発しない。
13,Vega,0.0,0.0,0.1714,dead,私は光の墓標になった。
13,Altair,0.0,0.0,0.2865,dead,私は光の墓標になった。
13,Spica,0.0,0.0,0.7511,dead,私は速すぎた。だから先に終わる。
13,Spica,0.0,0.0,0.5082,dead,私は速すぎた。だから先に終わる。
13,Spica,0.0,0.1854,0.4638,dead,私は速すぎた。だから先に終わる。
13,Vega,0.5261,0.0,0.3733,alive,私はもう爆発しない。
13,Altair,0.2989,0.0,0.6673,alive,私はもう爆発しない。
13,Vega,0.4898,0.0,0.1011,alive,私はもう爆発しない。
13,Alpha Centauri A,0.0583,0.0,0.6422,alive,私は特別ではない。ただ、長く続くだけだ。
13,Rigel,0.0,0.136,0.1128,dead,私は速すぎた。だから先に終わる。
13,Altair,0.0,0.0,0.6094,dead,私は光の墓標になった。
14,Alpha Centauri A,0.2625,0.2247,0.5031,alive,私は特別ではない。ただ、長く続くだけだ。
14,Alpha Centauri A,0.9399,0.0,0.514,alive,私は今日も、昨日と同じように燃えている。
14,Vega,0.5379,0.9195,0.2036,alive,私は失ったあとで、やっと安定した。
14,Alpha Centauri A,0.5718,0.9266,0.4263,alive,私は今日も、昨日と同じように燃えている。
14,Alpha Centauri A,0.926,0.0,0.0461,alive,私は今日も、昨日と同じように燃えている。
14,Vega,0.0,0.8145,0.4919,dead,私は光の墓標になった。
14,Sirius,0.0,0.0,0.4951,dead,私は光の墓標になった。
14,Rigel,0.0,0.0,0.0296,dead,私は速すぎた。だから先に終わる。
14,Altair,0.0291,0.1146,0.9067,alive,私は失ったあとで、やっと安定した。
14,Vega,0.0,0.0,0.1703,dead,私は光の墓標になった。
14,Altair,0.0,0.0,0.2851,dead,私は光の墓標になった。
14,Spica,0.0,0.0,0.7499,dead,私は速すぎた。だから先に終わる。
14,Spica,0.0,0.0,0.5075,dead,私は速すぎた。だから先に終わる。
14,Spica,0.0,0.1855,0.463,dead,私は速すぎた。だから先に終わる。
14,Vega,0.5215,0.0,0.3794,alive,私は失ったあとで、やっと安定した。
14,Altair,0.2922,0.0,0.6742,alive,私は失ったあとで、やっと安定した。
14,Vega,0.4666,0.0,0.0772,alive,私は失ったあとで、やっと安定した。
14,Alpha Centauri A,0.0577,0.0,0.642,alive,私は特別ではない。ただ、長く続くだけだ。
14,Rigel,0.0,0.1359,0.1119,dead,私は速すぎた。だから先に終わる。
14,Altair,0.0,0.0,0.608,dead,私は光の墓標になった。
15,Alpha Centauri A,0.2617,0.2243,0.5043,alive,私は特別ではない。ただ、長く続くだけだ。
15,Alpha Centauri A,0.9382,0.0,0.5085,alive,私は今日も、昨日と同じように燃えている。
15,Vega,0.5226,0.9195,0.1873,alive,私はもう爆発しない。
15,Alpha Centauri A,0.5702,0.9253,0.4239,alive,私は今日も、昨日と同じように燃えている。
15,Alpha Centauri A,0.9235,0.0,0.0525,alive,私は今日も、昨日と同じように燃えている。
15,Vega,0.0,0.8135,0.4906,dead,私は光の墓標になった。
15,Sirius,0.0,0.0,0.494,dead,私は光の墓標になった。
15,Rigel,0.0,0.0,0.0291,dead,私は速すぎた。だから先に終わる。
15,Altair,0.0227,0.1146,0.912,alive,私はもう爆発しない。
15,Vega,0.0,0.0,0.1697,dead,私は光の墓標になった。
15,Altair,0.0,0.0,0.2835,dead,私は光の墓標になった。
15,Spica,0.0,0.0,0.7485,dead,私は速すぎた。だから先に終わる。
15,Spica,0.0,0.0,0.5067,dead,私は速すぎた。だから先に終わる。
15,Spica,0.0,0.1854,0.4617,dead,私は速すぎた。だから先に終わる。
15,Vega,0.5169,0.0,0.3856,alive,私はもう爆発しない。
15,Altair,0.2855,0.0,0.6811,alive,私はもう爆発しない。
15,Vega,0.4434,0.0,0.0537,alive,私はもう爆発しない。
15,Alpha Centauri A,0.0572,0.0,0.6417,alive,私は今日も、昨日と同じように燃えている。
15,Rigel,0.0,0.1358,0.1107,dead,私は速すぎた。だから先に終わる。
15,Altair,0.0,0.0,0.6069,dead,私は光の墓標になった。
16,Alpha Centauri A,0.2609,0.2241,0.5055,alive,私は特別ではない。ただ、長く続くだけだ。
16,Alpha Centauri A,0.9366,0.0,0.5027,alive,私は特別ではない。ただ、長く続くだけだ。
16,Vega,0.5073,0.9183,0.1708,alive,私はもう爆発しない。
16,Alpha Centauri A,0.5686,0.924,0.4205,alive,私は特別ではない。ただ、長く続くだけだ。
16,Alpha Centauri A,0.921,0.0,0.0589,alive,私は特別ではない。ただ、長く続くだけだ。
16,Vega,0.0,0.8133,0.4892,dead,私は光の墓標になった。
16,Sirius,0.0,0.0,0.4928,dead,私は光の墓標になった。
16,Rigel,0.0,0.0,0.0281,dead,私は速すぎた。だから先に終わる。
16,Altair,0.0162,0.1145,0.9172,alive,私はもう爆発しない。
16,Vega,0.0,0.0,0.1689,dead,私は光の墓標になった。
16,Altair,0.0,0.0,0.2821,dead,私は光の墓標になった。
16,Spica,0.0,0.0,0.747,dead,私は速すぎた。だから先に終わる。
16,Spica,0.0,0.0,0.5056,dead,私は速すぎた。だから先に終わる。
16,Spica,0.0,0.1853,0.4608,dead,私は速すぎた。だから先に終わる。
16,Vega,0.5123,0.0,0.3917,alive,私はもう爆発しない。
16,Altair,0.2789,0.0,0.688,alive,私は失ったあとで、やっと安定した。
16,Vega,0.4203,0.0,0.0299,alive,私は失ったあとで、やっと安定した。
16,Alpha Centauri A,0.0566,0.0,0.6414,alive,私は特別ではない。ただ、長く続くだけだ。
16,Rigel,0.0,0.1357,0.11,dead,私は速すぎた。だから先に終わる。
16,Altair,0.0,0.0,0.6061,dead,私は光の墓標になった。
17,Alpha Centauri A,0.26,0.2237,0.5064,alive,私は今日も、昨日と同じように燃えている。
17,Alpha Centauri A,0.9349,0.0,0.4972,alive,私は今日も、昨日と同じように燃えている。
