t,real_name,P,R,Xi,death_type,narration
15,Alpha Centauri A,0.2681,0.8183,0.686,alive,私は今日も、昨日と同じように燃えている。
15,Altair,0.0,0.9518,0.2103,dead,私は光の墓標になった。
15,Altair,0.0,0.0,0.6951,dead,私は光の墓標になった。
15,Vega,0.0,0.1157,0.0283,dead,私は光の墓標になった。
15,Altair,0.0,0.7768,0.099,dead,私は光の墓標になった。
15,Sirius,0.1346,0.9461,0.1798,alive,私は失ったあとで、やっと安定した。
15,Altair,0.0,0.0,0.1289,dead,私は光の墓標になった。
16,Vega,0.1355,0.823,0.4012,alive,私は失ったあとで、やっと安定した。
16,Sirius,0.0836,0.0,0.6828,alive,私は失ったあとで、やっと安定した。
16,Spica,0.0,0.1243,0.7301,dead,私は速すぎた。だから先に終わる。
16,Bellatrix,0.0,0.9255,0.5092,dead,私は速すぎた。だから先に終わる。
16,Altair,0.0498,0.8976,0.2824,alive,私は失ったあとで、やっと安定した。
16,Altair,0.0,0.4707,0.7132,dead,私は光の墓標になった。
16,Vega,0.0,0.0,0.4847,dead,私は光の墓標になった。
16,Sirius,0.5086,0.0,0.2105,alive,私は失ったあとで、やっと安定した。
16,Spica,0.0,0.0186,0.1368,dead,私は速すぎた。だから先に終わる。
16,Sirius,0.4409,0.8814,0.4053,alive,私は失ったあとで、やっと安定した。
16,Altair,0.3558,0.5257,0.6243,alive,私は失ったあとで、やっと安定した。
16,Vega,0.5643,0.3677,0.1741,alive,私は失ったあとで、やっと安定した。
16,Vega,0.0819,0.0,0.7526,alive,私はもう爆発しない。
16,Alpha Centauri A,0.2676,0.8187,0.6867,alive,私は特別ではない。ただ、長く続くだけだ。
16,Altair,0.0,0.9504,0.2097,dead,私は光の墓標になった。
16,Altair,0.0,0.0,0.6939,dead,私は光の墓標になった。
16,Vega,0.0,0.1158,0.0295,dead,私は光の墓標になった。
16,Altair,0.0,0.7761,0.099,dead,私は光の墓標になった。
16,Sirius,0.124,0.9451,0.1898,alive,私は失ったあとで、やっと安定した。
16,Altair,0.0,0.0,0.1285,dead,私は光の墓標になった。
17,Vega,0.1319,0.8233,0.4045,alive,私はもう爆発しない。
17,Sirius,0.0777,0.0,0.6879,alive,私はもう爆発しない。
17,Spica,0.0,0.1241,0.7286,dead,私は速すぎた。だから先に終わる。
17,Bellatrix,0.0,0.9256,0.5079,dead,私は速すぎた。だから先に終わる。
17,Altair,0.0339,0.8964,0.2973,alive,私はもう爆発しない。
17,Altair,0.0,0.47,0.7119,dead,私は光の墓標になった。
17,Vega,0.0,0.0,0.4837,dead,私は光の墓標になった。
17,Sirius,0.5055,0.0,0.2058,alive,私は失ったあとで、やっと安定した。
17,Spica,0.0,0.0186,0.1358,dead,私は速すぎた。だから先に終わる。
17,Sirius,0.4349,0.8804,0.4124,alive,私はもう爆発しない。
17,Altair,0.3267,0.5253,0.6538,alive,私はもう爆発しない。
17,Vega,0.5584,0.3678,0.1822,alive,私は失ったあとで、やっと安定した。
17,Vega,0.0708,0.0,0.7628,alive,私は失ったあとで、やっと安定した。
17,Alpha Centauri A,0.267,0.819,0.6874,alive,私は今日も、昨日と同じように燃えている。
17,Altair,0.0,0.9494,0.2084,dead,私は光の墓標になった。
17,Altair,0.0,0.0,0.6927,dead,私は光の墓標になった。
17,Vega,0.0,0.1156,0.029,dead,私は光の墓標になった。
17,Altair,0.0,0.7749,0.0978,dead,私は光の墓標になった。
17,Sirius,0.1134,0.945,0.1997,alive,私はもう爆発しない。
17,Altair,0.0,0.0,0.1285,dead,私は光の墓標になった。
18,Vega,0.1282,0.8226,0.4075,alive,私は失ったあとで、やっと安定した。
18,Sirius,0.0718,0.0,0.693,alive,私は失ったあとで、やっと安定した。
18,Spica,0.0,0.1241,0.727,dead,私は速すぎた。だから先に終わる。
18,Bellatrix,0.0,0.9253,0.5071,dead,私は速すぎた。だから先に終わる。
