t,real_name,P,R,Xi,death_type,narration
3,Alpha Centauri A,0.275,0.4758,0.6773,alive,私は特別ではない。ただ、長く続くだけだ。
3,Vega,0.1624,0.0,0.0583,alive,私は失ったあとで、やっと安定した。
3,Sirius,0.0,0.0,0.7107,dead,私は光の墓標になった。
3,Altair,0.1711,0.9451,0.1785,alive,私はもう爆発しない。
3,Altair,0.5058,0.8157,0.4574,alive,私は失ったあとで、やっと安定した。
3,Vega,0.2622,0.0,0.0514,alive,私はもう爆発しない。
3,Sirius,0.0,0.2485,0.1434,dead,私は光の墓標になった。
4,Altair,0.1794,0.0,0.3613,alive,私はもう爆発しない。
4,Vega,0.1544,0.8041,0.6199,alive,私はもう爆発しない。
4,Spica,0.1616,0.7284,0.5837,alive,私は生まれた瞬間から、燃えすぎていた。
4,Rigel,0.3351,0.0,0.1872,alive,青は若さの色ではなく、余命の短さの色だ。
4,Vega,0.2402,0.3076,0.0934,alive,私はもう爆発しない。
4,Altair,0.0674,0.0,0.6606,alive,私は失ったあとで、やっと安定した。
4,Vega,0.0943,0.1342,0.4012,alive,私はもう爆発しない。
4,Vega,0.5454,0.9329,0.2621,alive,私は失ったあとで、やっと安定した。
4,Spica,0.2766,0.9498,0.196,alive,青は若さの色ではなく、余命の短さの色だ。
4,Sirius,0.5136,0.0,0.3161,alive,私は失ったあとで、やっと安定した。
4,Vega,0.7053,0.6786,0.2568,alive,私は失ったあとで、やっと安定した。
4,Altair,0.6356,0.0,0.0774,alive,私は失ったあとで、やっと安定した。
4,Vega,0.2146,0.7075,0.626,alive,私は失ったあとで、やっと安定した。
4,Alpha Centauri A,0.2745,0.4754,0.678,alive,私は特別ではない。ただ、長く続くだけだ。
4,Vega,0.1276,0.0,0.0931,alive,私は失ったあとで、やっと安定した。
4,Sirius,0.0,0.0,0.7095,dead,私は光の墓標になった。
4,Altair,0.1437,0.9449,0.1513,alive,私はもう爆発しない。
4,Altair,0.4321,0.8155,0.3826,alive,私は失ったあとで、やっと安定した。
4,Vega,0.2516,0.0,0.062,alive,私は失ったあとで、やっと安定した。
4,Sirius,0.0,0.2484,0.1417,dead,私は光の墓標になった。
5,Altair,0.1757,0.0,0.3643,alive,私はもう爆発しない。
5,Vega,0.1485,0.8039,0.6254,alive,私はもう爆発しない。
5,Spica,0.0487,0.7284,0.6956,alive,私は生まれた瞬間から、燃えすぎていた。
5,Rigel,0.2261,0.0,0.2964,alive,私は生まれた瞬間から、燃えすぎていた。
5,Vega,0.2243,0.3074,0.1093,alive,私は失ったあとで、やっと安定した。
5,Altair,0.0138,0.0,0.7131,alive,私はもう爆発しない。
5,Vega,0.0726,0.1341,0.4227,alive,私は失ったあとで、やっと安定した。
5,Vega,0.5423,0.932,0.2577,alive,私はもう爆発しない。
5,Spica,0.154,0.9485,0.074,alive,青は若さの色ではなく、余命の短さの色だ。
5,Sirius,0.5075,0.0,0.3238,alive,私は失ったあとで、やっと安定した。
5,Vega,0.6762,0.6781,0.2883,alive,私は失ったあとで、やっと安定した。
5,Altair,0.6296,0.0,0.0856,alive,私はもう爆発しない。
5,Vega,0.2036,0.7071,0.6369,alive,私は失ったあとで、やっと安定した。
5,Alpha Centauri A,0.2739,0.475,0.6787,alive,私は今日も、昨日と同じように燃えている。
5,Vega,0.0928,0.0,0.1268,alive,私はもう爆発しない。
5,Sirius,0.0,0.0,0.708,dead,私は光の墓標になった。
5,Altair,0.1163,0.9454,0.126,alive,私はもう爆発しない。
5,Altair,0.3584,0.8154,0.3094,alive,私はもう爆発しない。
5,Vega,0.241,0.0,0.0728,alive,私はもう爆発しない。
5,Sirius,0.0,0.2485,0.1417,dead,私は光の墓標になった。
6,Altair,0.1721,0.0,0.3675,alive,私は失ったあとで、やっと安定した。
6,Vega,0.1426,0.8033,0.631,alive,私は失ったあとで、やっと安定した。
6,Spica,0.0,0.7276,0.7429,dead,私は速すぎた。だから先に終わる。
6,Rigel,0.1171,0.0,0.4051,alive,私は生まれた瞬間から、燃えすぎていた。
6,Vega,0.2085,0.3073,0.1251,alive,私はもう爆発しない。
6,Altair,0.0,0.0,0.7258,dead,私は光の墓標になった。
6,Vega,0.0509,0.1339,0.4436,alive,私はもう爆発しない。
6,Vega,0.5392,0.9312,0.253,alive,私はもう爆発しない。
6,Spica,0.0313,0.9485,0.1142,alive,私は生まれた瞬間から、燃えすぎていた。
6,Sirius,0.5015,0.0,0.3312,alive,私は失ったあとで、やっと安定した。
6,Vega,0.6471,0.6784,0.3197,alive,私は失ったあとで、やっと安定した。
6,Altair,0.6237,0.0,0.0939,alive,私は失ったあとで、やっと安定した。
6,Vega,0.1925,0.7065,0.6476,alive,私は失ったあとで、やっと安定した。
6,Alpha Centauri A,0.2733,0.475,0.6795,alive,私は今日も、昨日と同じように燃えている。
6,Vega,0.0581,0.0,0.161,alive,私は失ったあとで、やっと安定した。
6,Sirius,0.0,0.0,0.7067,dead,私は光の墓標になった。
6,Altair,0.089,0.9441,0.1011,alive,私はもう爆発しない。
6,Altair,0.2848,0.8144,0.2363,alive,私はもう爆発しない。
6,Vega,0.2303,0.0,0.0837,alive,私は失ったあとで、やっと安定した。
6,Sirius,0.0,0.2481,0.1411,dead,私は光の墓標になった。
7,Altair,0.1684,0.0,0.3713,alive,私は失ったあとで、やっと安定した。
7,Vega,0.1367,0.8023,0.6361,alive,私は失ったあとで、やっと安定した。
7,Spica,0.0,0.7275,0.7416,dead,私は速すぎた。だから先に終わる。
7,Rigel,0.0081,0.0,0.5127,alive,青は若さの色ではなく、余命の短さの色だ。
7,Vega,0.1926,0.3072,0.1412,alive,私は失ったあとで、やっと安定した。
7,Altair,0.0,0.0,0.7244,dead,私は光の墓標になった。
7,Vega,0.0292,0.1338,0.4646,alive,私はもう爆発しない。
7,Vega,0.5362,0.931,0.2484,alive,私はもう爆発しない。
7,Spica,0.0,0.9485,0.1447,dead,私は速すぎた。だから先に終わる。
7,Sirius,0.4954,0.0,0.3386,alive,私は失ったあとで、やっと安定した。
7,Vega,0.6179,0.678,0.3509,alive,私はもう爆発しない。
7,Altair,0.6178,0.0,0.1019,alive,私はもう爆発しない。
7,Vega,0.1815,0.7067,0.6585,alive,私は失ったあとで、やっと安定した。
7,Alpha Centauri A,0.2727,0.4744,0.6803,alive,私は今日も、昨日と同じように燃えている。
7,Vega,0.0233,0.0,0.1942,alive,私はもう爆発しない。
7,Sirius,0.0,0.0,0.7052,dead,私は光の墓標になった。
7,Altair,0.0616,0.9427,0.0753,alive,私はもう爆発しない。
7,Altair,0.2111,0.8137,0.1627,alive,私はもう爆発しない。
7,Vega,0.2197,0.0,0.0941,alive,私は失ったあとで、やっと安定した。
7,Sirius,0.0,0.2479,0.1394,dead,私は光の墓標になった。
8,Altair,0.1648,0.0,0.3746,alive,私は失ったあとで、やっと安定した。
8,Vega,0.1308,0.8027,0.6416,alive,私はもう爆発しない。
8,Spica,0.0,0.7269,0.7404,dead,私は速すぎた。だから先に終わる。
8,Rigel,0.0,0.0,0.5199,dead,私は速すぎた。だから先に終わる。
8,Vega,0.1767,0.307,0.1569,alive,私はもう爆発しない。
8,Altair,0.0,0.0,0.7229,dead,私は光の墓標になった。
8,Vega,0.0074,0.1337,0.4849,alive,私はもう爆発しない。
8,Vega,0.5331,0.9305,0.2442,alive,私は失ったあとで、やっと安定した。
8,Spica,0.0,0.9477,0.1436,dead,私は速すぎた。だから先に終わる。
8,Sirius,0.4894,0.0,0.346,alive,私はもう爆発しない。
8,Vega,0.5888,0.6771,0.382,alive,私は失ったあとで、やっと安定した。
8,Altair,0.6118,0.0,0.1098,alive,私はもう爆発しない。
8,Vega,0.1704,0.7058,0.6691,alive,私はもう爆発しない。
8,Alpha Centauri A,0.2722,0.4737,0.681,alive,私は特別ではない。ただ、長く続くだけだ。
8,Vega,0.0,0.0,0.217,dead,私は光の墓標になった。
8,Sirius,0.0,0.0,0.7043,dead,私は光の墓標になった。
8,Altair,0.0342,0.9422,0.0507,alive,私は失ったあとで、やっと安定した。
8,Altair,0.1374,0.8139,0.09,alive,私は失ったあとで、やっと安定した。
8,Vega,0.2091,0.0,0.1044,alive,私はもう爆発しない。
8,Sirius,0.0,0.2479,0.1379,dead,私は光の墓標になった。
9,Altair,0.1611,0.0,0.3778,alive,私はもう爆発しない。
9,Vega,0.1249,0.8017,0.6468,alive,私はもう爆発しない。
9,Spica,0.0,0.7261,0.7393,dead,私は速すぎた。だから先に終わる。
9,Rigel,0.0,0.0,0.5183,dead,私は速すぎた。だから先に終わる。
9,Vega,0.1609,0.3069,0.1731,alive,私は失ったあとで、やっと安定した。
9,Altair,0.0,0.0,0.7218,dead,私は光の墓標になった。
9,Vega,0.0,0.1337,0.4908,dead,私は光の墓標になった。
9,Vega,0.53,0.9294,0.2396,alive,私は失ったあとで、やっと安定した。
9,Spica,0.0,0.9474,0.1435,dead,私は速すぎた。だから先に終わる。
9,Sirius,0.4833,0.0,0.3533,alive,私は失ったあとで、やっと安定した。
9,Vega,0.5597,0.6761,0.4129,alive,私はもう爆発しない。
9,Altair,0.6059,0.0,0.1179,alive,私は失ったあとで、やっと安定した。
9,Vega,0.1593,0.7057,0.6798,alive,私はもう爆発しない。
9,Alpha Centauri A,0.2716,0.4734,0.6817,alive,私は特別ではない。ただ、長く続くだけだ。
9,Vega,0.0,0.0,0.2165,dead,私は光の墓標になった。
9,Sirius,0.0,0.0,0.7031,dead,私は光の墓標になった。
9,Altair,0.0069,0.9409,0.0255,alive,私は失ったあとで、やっと安定した。
9,Altair,0.0638,0.8137,0.0395,alive,私は失ったあとで、やっと安定した。
9,Vega,0.1984,0.0,0.1154,alive,私は失ったあとで、やっと安定した。
9,Sirius,0.0,0.248,0.1363,dead,私は光の墓標になった。
10,Altair,0.1574,0.0,0.3815,alive,私は失ったあとで、やっと安定した。
10,Vega,0.119,0.8017,0.6522,alive,私はもう爆発しない。
10,Spica,0.0,0.7251,0.7378,dead,私は速すぎた。だから先に終わる。
10,Rigel,0.0,0.0,0.5171,dead,私は速すぎた。だから先に終わる。
10,Vega,0.145,0.3065,0.1886,alive,私は失ったあとで、やっと安定した。
10,Altair,0.0,0.0,0.7208,dead,私は光の墓標になった。
10,Vega,0.0,0.1337,0.4895,dead,私は光の墓標になった。
10,Vega,0.527,0.9289,0.2349,alive,私はもう爆発しない。
10,Spica,0.0,0.946,0.1423,dead,私は速すぎた。だから先に終わる。
10,Sirius,0.4773,0.0,0.3609,alive,私は失ったあとで、やっと安定した。
10,Vega,0.5306,0.6755,0.4436,alive,私はもう爆発しない。
10,Altair,0.5999,0.0,0.126,alive,私は失ったあとで、やっと安定した。
10,Vega,0.1483,0.7051,0.6902,alive,私は失ったあとで、やっと安定した。
10,Alpha Centauri A,0.271,0.4734,0.6824,alive,私は今日も、昨日と同じように燃えている。
10,Vega,0.0,0.0,0.2147,dead,私は光の墓標になった。
10,Sirius,0.0,0.0,0.7017,dead,私は光の墓標になった。
10,Altair,0.0,0.9402,0.0277,dead,私は光の墓標になった。
10,Altair,0.0,0.8132,0.1021,dead,私は光の墓標になった。
10,Vega,0.1878,0.0,0.1256,alive,私はもう爆発しない。
10,Sirius,0.0,0.248,0.1353,dead,私は光の墓標になった。
11,Altair,0.1538,0.0,0.3844,alive,私は失ったあとで、やっと安定した。
11,Vega,0.1131,0.8006,0.6573,alive,私は失ったあとで、やっと安定した。
11,Spica,0.0,0.7254,0.7366,dead,私は速すぎた。だから先に終わる。
11,Rigel,0.0,0.0,0.5159,dead,私は速すぎた。だから先に終わる。
11,Vega,0.1291,0.3064,0.2047,alive,私は失ったあとで、やっと安定した。
11,Altair,0.0,0.0,0.7198,dead,私は光の墓標になった。
11,Vega,0.0,0.1337,0.488,dead,私は光の墓標になった。
11,Vega,0.5239,0.9288,0.2301,alive,私は失ったあとで、やっと安定した。
11,Spica,0.0,0.9457,0.1419,dead,私は速すぎた。だから先に終わる。
11,Sirius,0.4712,0.0,0.3682,alive,私はもう爆発しない。
11,Vega,0.5014,0.6748,0.4741,alive,私は失ったあとで、やっと安定した。
11,Altair,0.594,0.0,0.1338,alive,私はもう爆発しない。
11,Vega,0.1372,0.7054,0.7008,alive,私は失ったあとで、やっと安定した。
11,Alpha Centauri A,0.2704,0.4736,0.6831,alive,私は特別ではない。ただ、長く続くだけだ。
11,Vega,0.0,0.0,0.2132,dead,私は光の墓標になった。
11,Sirius,0.0,0.0,0.7006,dead,私は光の墓標になった。
11,Altair,0.0,0.9397,0.0267,dead,私は光の墓標になった。
11,Altair,0.0,0.8129,0.1013,dead,私は光の墓標になった。
11,Vega,0.1772,0.0,0.1368,alive,私は失ったあとで、やっと安定した。
11,Sirius,0.0,0.2479,0.1352,dead,私は光の墓標になった。
12,Altair,0.1501,0.0,0.3878,alive,私は失ったあとで、やっと安定した。
12,Vega,0.1072,0.8005,0.6623,alive,私はもう爆発しない。
12,Spica,0.0,0.7247,0.735,dead,私は速すぎた。だから先に終わる。
12,Rigel,0.0,0.0,0.5147,dead,私は速すぎた。だから先に終わる。
12,Vega,0.1133,0.306,0.2197,alive,私は失ったあとで、やっと安定した。
12,Altair,0.0,0.0,0.7184,dead,私は光の墓標になった。
12,Vega,0.0,0.1337,0.4871,dead,私は光の墓標になった。
12,Vega,0.5208,0.9288,0.2255,alive,私はもう爆発しない。
12,Spica,0.0,0.9445,0.1406,dead,私は速すぎた。だから先に終わる。
12,Sirius,0.4651,0.0,0.3757,alive,私はもう爆発しない。
12,Vega,0.4723,0.6747,0.5045,alive,私はもう爆発しない。
12,Altair,0.5881,0.0,0.1417,alive,私はもう爆発しない。
12,Vega,0.1261,0.7046,0.7113,alive,私は失ったあとで、やっと安定した。
12,Alpha Centauri A,0.2699,0.4731,0.6838,alive,私は特別ではない。ただ、長く続くだけだ。
12,Vega,0.0,0.0,0.2124,dead,私は光の墓標になった。
12,Sirius,0.0,0.0,0.6994,dead,私は光の墓標になった。
12,Altair,0.0,0.9392,0.0259,dead,私は光の墓標になった。
12,Altair,0.0,0.8123,0.0999,dead,私は光の墓標になった。
12,Vega,0.1665,0.0,0.1478,alive,私はもう爆発しない。
12,Sirius,0.0,0.2476,0.1351,dead,私は光の墓標になった。
13,Altair,0.1465,0.0,0.3914,alive,私はもう爆発しない。
13,Vega,0.1013,0.8008,0.6674,alive,私はもう爆発しない。
13,Spica,0.0,0.725,0.7334,dead,私は速すぎた。だから先に終わる。
13,Rigel,0.0,0.0,0.5133,dead,私は速すぎた。だから先に終わる。
13,Vega,0.0974,0.306,0.2354,alive,私はもう爆発しない。
13,Altair,0.0,0.0,0.7169,dead,私は光の墓標になった。
13,Vega,0.0,0.1335,0.4858,dead,私は光の墓標になった。
13,Vega,0.5178,0.9285,0.2216,alive,私は失ったあとで、やっと安定した。
13,Spica,0.0,0.9444,0.1402,dead,私は速すぎた。だから先に終わる。
13,Sirius,0.4591,0.0,0.3828,alive,私はもう爆発しない。
13,Vega,0.4432,0.675,0.5347,alive,私は失ったあとで、やっと安定した。
13,Altair,0.5821,0.0,0.1496,alive,私はもう爆発しない。
13,Vega,0.1151,0.7037,0.7218,alive,私は失ったあとで、やっと安定した。
13,Alpha Centauri A,0.2693,0.4728,0.6845,alive,私は今日も、昨日と同じように燃えている。
13,Vega,0.0,0.0,0.2109,dead,私は光の墓標になった。
13,Sirius,0.0,0.0,0.6981,dead,私は光の墓標になった。
13,Altair,0.0,0.9386,0.0269,dead,私は光の墓標になった。
13,Altair,0.0,0.8123,0.099,dead,私は光の墓標になった。
13,Vega,0.1559,0.0,0.1577,alive,私は失ったあとで、やっと安定した。
13,Sirius,0.0,0.2472,0.1335,dead,私は光の墓標になった。
14,Altair,0.1428,0.0,0.3949,alive,私はもう爆発しない。
14,Vega,0.0954,0.8007,0.6726,alive,私は失ったあとで、やっと安定した。
14,Spica,0.0,0.7252,0.7323,dead,私は速すぎた。だから先に終わる。
14,Rigel,0.0,0.0,0.5124,dead,私は速すぎた。だから先に終わる。
14,Vega,0.0815,0.3057,0.2505,alive,私はもう爆発しない。
14,Altair,0.0,0.0,0.7154,dead,私は光の墓標になった。
14,Vega,0.0,0.1335,0.4844,dead,私は光の墓標になった。
14,Vega,0.5147,0.927,0.2173,alive,私は失ったあとで、やっと安定した。
14,Spica,0.0,0.9433,0.1397,dead,私は速すぎた。だから先に終わる。
14,Sirius,0.453,0.0,0.3901,alive,私はもう爆発しない。
14,Vega,0.414,0.6742,0.5648,alive,私はもう爆発しない。
14,Altair,0.5762,0.0,0.1576,alive,私は失ったあとで、やっと安定した。
14,Vega,0.104,0.7028,0.7321,alive,私は失ったあとで、やっと安定した。
14,Alpha Centauri A,0.2687,0.4726,0.6852,alive,私は特別ではない。ただ、長く続くだけだ。
14,Vega,0.0,0.0,0.2097,dead,私は光の墓標になった。
14,Sirius,0.0,0.0,0.6966,dead,私は光の墓標になった。
14,Altair,0.0,0.9372,0.0282,dead,私は光の墓標になった。
14,Altair,0.0,0.8118,0.0982,dead,私は光の墓標になった。
14,Vega,0.1453,0.0,0.1685,alive,私はもう爆発しない。
14,Sirius,0.0,0.2473,0.1327,dead,私は光の墓標になった。
15,Altair,0.1392,0.0,0.3984,alive,私は失ったあとで、やっと安定した。
15,Vega,0.0895,0.8001,0.6775,alive,私は失ったあとで、やっと安定した。
15,Spica,0.0,0.7242,0.7307,dead,私は速すぎた。だから先に終わる。
15,Rigel,0.0,0.0,0.5116,dead,私は速すぎた。だから先に終わる。
15,Vega,0.0657,0.3057,0.2661,alive,私はもう爆発しない。
15,Altair,0.0,0.0,0.7139,dead,私は光の墓標になった。
15,Vega,0.0,0.1335,0.4831,dead,私は光の墓標になった。
15,Vega,0.5116,0.9263,0.213,alive,私は失ったあとで、やっと安定した。
15,Spica,0.0,0.9422,0.1378,dead,私は速すぎた。だから先に終わる。
15,Sirius,0.447,0.0,0.3974,alive,私はもう爆発しない。
15,Vega,0.3849,0.6732,0.5946,alive,私は失ったあとで、やっと安定した。
15,Altair,0.5703,0.0,0.1654,alive,私はもう爆発しない。
15,Vega,0.093,0.7025,0.7423,alive,私はもう爆発しない。
15,Alpha Centauri A,0.2681,0.4724,0.6859,alive,私は特別ではない。ただ、長く続くだけだ。
15,Vega,0.0,0.0,0.2093,dead,私は光の墓標になった。
15,Sirius,0.0,0.0,0.6957,dead,私は光の墓標になった。
15,Altair,0.0,0.936,0.0284,dead,私は光の墓標になった。
15,Altair,0.0,0.8112,0.0963,dead,私は光の墓標になった。
15,Vega,0.1346,0.0,0.1791,alive,私はもう爆発しない。
15,Sirius,0.0,0.2471,0.1313,dead,私は光の墓標になった。
16,Altair,0.1355,0.0,0.4014,alive,私は失ったあとで、やっと安定した。
16,Vega,0.0836,0.8003,0.6826,alive,私は失ったあとで、やっと安定した。
16,Spica,0.0,0.7245,0.7295,dead,私は速すぎた。だから先に終わる。
16,Rigel,0.0,0.0,0.51,dead,私は速すぎた。だから先に終わる。
16,Vega,0.0498,0.3053,0.2808,alive,私はもう爆発しない。
16,Altair,0.0,0.0,0.7125,dead,私は光の墓標になった。
16,Vega,0.0,0.1334,0.4818,dead,私は光の墓標になった。
16,Vega,0.5086,0.9256,0.2084,alive,私はもう爆発しない。
16,Spica,0.0,0.9427,0.1371,dead,私は速すぎた。だから先に終わる。
16,Sirius,0.4409,0.0,0.4045,alive,私はもう爆発しない。
16,Vega,0.3558,0.6731,0.6244,alive,私は失ったあとで、やっと安定した。
16,Altair,0.5643,0.0,0.1736,alive,私はもう爆発しない。
16,Vega,0.0819,0.7026,0.7524,alive,私はもう爆発しない。
16,Alpha Centauri A,0.2676,0.4721,0.6866,alive,私は今日も、昨日と同じように燃えている。
16,Vega,0.0,0.0,0.2078,dead,私は光の墓標になった。
16,Sirius,0.0,0.0,0.6947,dead,私は光の墓標になった。
16,Altair,0.0,0.9357,0.0289,dead,私は光の墓標になった。
16,Altair,0.0,0.8116,0.0953,dead,私は光の墓標になった。
16,Vega,0.124,0.0,0.1896,alive,私はもう爆発しない。
16,Sirius,0.0,0.2471,0.1295,dead,私は光の墓標になった。
17,Altair,0.1319,0.0,0.4045,alive,私はもう爆発しない。
17,Vega,0.0777,0.7997,0.6876,alive,私はもう爆発しない。
17,Spica,0.0,0.7239,0.728,dead,私は速すぎた。だから先に終わる。
17,Rigel,0.0,0.0,0.5094,dead,私は速すぎた。だから先に終わる。
17,Vega,0.0339,0.3054,0.2953,alive,私はもう爆発しない。
17,Altair,0.0,0.0,0.7114,dead,私は光の墓標になった。
17,Vega,0.0,0.1334,0.4805,dead,私は光の墓標になった。
17,Vega,0.5055,0.9255,0.2038,alive,私は失ったあとで、やっと安定した。
17,Spica,0.0,0.9419,0.1362,dead,私は速すぎた。だから先に終わる。
17,Sirius,0.4349,0.0,0.4117,alive,私は失ったあとで、やっと安定した。
17,Vega,0.3267,0.6732,0.6539,alive,私はもう爆発しない。
17,Altair,0.5584,0.0,0.1817,alive,私は失ったあとで、やっと安定した。
17,Vega,0.0708,0.7024,0.7626,alive,私は失ったあとで、やっと安定した。
17,Alpha Centauri A,0.267,0.4721,0.6873,alive,私は今日も、昨日と同じように燃えている。
17,Vega,0.0,0.0,0.2069,dead,私は光の墓標になった。
17,Sirius,0.0,0.0,0.6931,dead,私は光の墓標になった。
17,Altair,0.0,0.9353,0.0298,dead,私は光の墓標になった。
17,Altair,0.0,0.8112,0.0936,dead,私は光の墓標になった。
17,Vega,0.1134,0.0,0.2003,alive,私はもう爆発しない。
17,Sirius,0.0,0.2472,0.1279,dead,私は光の墓標になった。
18,Altair,0.1282,0.0,0.4077,alive,私は失ったあとで、やっと安定した。
18,Vega,0.0718,0.7993,0.6926,alive,私はもう爆発しない。
18,Spica,0.0,0.724,0.727,dead,私は速すぎた。だから先に終わる。
18,Rigel,0.0,0.0,0.5081,dead,私は速すぎた。だから先に終わる。
18,Vega,0.0181,0.3054,0.3106,alive,私はもう爆発しない。
18,Altair,0.0,0.0,0.7101,dead,私は光の墓標になった。
18,Vega,0.0,0.1334,0.4793,dead,私は光の墓標になった。
18,Vega,0.5024,0.9254,0.1992,alive,私はもう爆発しない。
